name,Fecha,Departamento,CantidadTotal
DelitosSexuales,15-mar,CUNDINAMARCA,21
DelitosSexuales,15-mar,CÓRDOBA,3
DelitosSexuales,15-mar,GUAJIRA,1
DelitosSexuales,15-mar,HUILA,3
DelitosSexuales,15-mar,MAGDALENA,4
DelitosSexuales,15-mar,META,1
DelitosSexuales,15-mar,NARIÑO,5
DelitosSexuales,15-mar,NORTE DE SANTANDER,5
DelitosSexuales,15-mar,PUTUMAYO,3
DelitosSexuales,15-mar,QUINDÍO,3
DelitosSexuales,15-mar,RISARALDA,4
DelitosSexuales,15-mar,SANTANDER,8
DelitosSexuales,15-mar,TOLIMA,4
DelitosSexuales,15-mar,VALLE,10
DelitosSexuales,16-mar,AMAZONAS,1
DelitosSexuales,16-mar,ANTIOQUIA,6
DelitosSexuales,16-mar,ARAUCA,1
DelitosSexuales,16-mar,ATLÁNTICO,3
DelitosSexuales,16-mar,BOLÍVAR,5
DelitosSexuales,16-mar,BOYACÁ,2
DelitosSexuales,16-mar,CAQUETÁ,2
DelitosSexuales,16-mar,CAUCA,2
DelitosSexuales,16-mar,CHOCÓ,1
DelitosSexuales,16-mar,CUNDINAMARCA,19
DelitosSexuales,16-mar,CÓRDOBA,2
DelitosSexuales,16-mar,GUAJIRA,2
DelitosSexuales,16-mar,HUILA,2
DelitosSexuales,16-mar,MAGDALENA,2
DelitosSexuales,16-mar,META,6
DelitosSexuales,16-mar,NARIÑO,2
DelitosSexuales,16-mar,NORTE DE SANTANDER,2
DelitosSexuales,16-mar,QUINDÍO,1
DelitosSexuales,16-mar,RISARALDA,6
DelitosSexuales,16-mar,SANTANDER,9
DelitosSexuales,16-mar,SUCRE,1
DelitosSexuales,16-mar,VALLE,10
DelitosSexuales,17-mar,ANTIOQUIA,14
DelitosSexuales,17-mar,ARAUCA,1
DelitosSexuales,17-mar,BOLÍVAR,3
DelitosSexuales,17-mar,CALDAS,9
DelitosSexuales,17-mar,CAQUETÁ,1
DelitosSexuales,17-mar,CASANARE,1
DelitosSexuales,17-mar,CAUCA,3
DelitosSexuales,17-mar,CESAR,2
DelitosSexuales,17-mar,CUNDINAMARCA,15
DelitosSexuales,17-mar,CÓRDOBA,3
DelitosSexuales,17-mar,HUILA,6
DelitosSexuales,17-mar,MAGDALENA,1
DelitosSexuales,17-mar,META,6
DelitosSexuales,17-mar,NARIÑO,1
DelitosSexuales,17-mar,PUTUMAYO,1
DelitosSexuales,17-mar,RISARALDA,3
DelitosSexuales,17-mar,SANTANDER,5
DelitosSexuales,17-mar,SUCRE,1
DelitosSexuales,17-mar,TOLIMA,5
DelitosSexuales,17-mar,VALLE,10
DelitosSexuales,18-mar,ANTIOQUIA,9
DelitosSexuales,18-mar,ATLÁNTICO,8
DelitosSexuales,18-mar,BOLÍVAR,3
DelitosSexuales,18-mar,BOYACÁ,1
DelitosSexuales,18-mar,CASANARE,6
DelitosSexuales,18-mar,CAUCA,1
DelitosSexuales,18-mar,CHOCÓ,1
DelitosSexuales,18-mar,CUNDINAMARCA,7
DelitosSexuales,18-mar,CÓRDOBA,3
DelitosSexuales,18-mar,GUAJIRA,1
DelitosSexuales,18-mar,HUILA,2
DelitosSexuales,18-mar,MAGDALENA,2
DelitosSexuales,18-mar,META,4
DelitosSexuales,18-mar,NARIÑO,3
DelitosSexuales,18-mar,PUTUMAYO,1
DelitosSexuales,18-mar,RISARALDA,3
DelitosSexuales,18-mar,SANTANDER,6
DelitosSexuales,18-mar,SUCRE,1
DelitosSexuales,18-mar,TOLIMA,2
DelitosSexuales,18-mar,VALLE,5
DelitosSexuales,19-mar,ANTIOQUIA,10
DelitosSexuales,19-mar,ATLÁNTICO,1
DelitosSexuales,19-mar,BOLÍVAR,3
DelitosSexuales,19-mar,BOYACÁ,4
DelitosSexuales,19-mar,CASANARE,2
DelitosSexuales,19-mar,CESAR,1
DelitosSexuales,19-mar,CHOCÓ,1
DelitosSexuales,19-mar,CUNDINAMARCA,11
DelitosSexuales,19-mar,CÓRDOBA,1
DelitosSexuales,19-mar,MAGDALENA,3
DelitosSexuales,19-mar,META,5
DelitosSexuales,19-mar,NARIÑO,2
DelitosSexuales,19-mar,NORTE DE SANTANDER,4
DelitosSexuales,19-mar,RISARALDA,3
DelitosSexuales,19-mar,SANTANDER,3
DelitosSexuales,19-mar,SUCRE,2
DelitosSexuales,19-mar,TOLIMA,8
DelitosSexuales,19-mar,VALLE,6
DelitosSexuales,20-mar,ANTIOQUIA,12
DelitosSexuales,20-mar,ARAUCA,1
DelitosSexuales,20-mar,ATLÁNTICO,3
DelitosSexuales,20-mar,BOLÍVAR,1
DelitosSexuales,20-mar,BOYACÁ,1
DelitosSexuales,20-mar,CALDAS,3
DelitosSexuales,20-mar,CASANARE,1
DelitosSexuales,20-mar,CUNDINAMARCA,14
DelitosSexuales,20-mar,CÓRDOBA,5
DelitosSexuales,20-mar,HUILA,4
DelitosSexuales,20-mar,MAGDALENA,1
DelitosSexuales,20-mar,META,1
DelitosSexuales,20-mar,NARIÑO,3
DelitosSexuales,20-mar,NORTE DE SANTANDER,1
DelitosSexuales,20-mar,RISARALDA,3
DelitosSexuales,20-mar,SANTANDER,4
DelitosSexuales,20-mar,SUCRE,1
DelitosSexuales,20-mar,TOLIMA,2
DelitosSexuales,20-mar,VALLE,4
DelitosSexuales,21-mar,ANTIOQUIA,12
DelitosSexuales,21-mar,ARAUCA,1
DelitosSexuales,21-mar,ATLÁNTICO,1
DelitosSexuales,21-mar,BOLÍVAR,4
DelitosSexuales,21-mar,BOYACÁ,2
DelitosSexuales,21-mar,CAQUETÁ,2
DelitosSexuales,21-mar,CAUCA,1
DelitosSexuales,21-mar,CESAR,2
DelitosSexuales,21-mar,CHOCÓ,1
DelitosSexuales,21-mar,CUNDINAMARCA,15
DelitosSexuales,21-mar,CÓRDOBA,5
DelitosSexuales,21-mar,HUILA,2
DelitosSexuales,21-mar,META,3
DelitosSexuales,21-mar,NARIÑO,2
DelitosSexuales,21-mar,NORTE DE SANTANDER,3
DelitosSexuales,21-mar,SANTANDER,3
DelitosSexuales,21-mar,SUCRE,1
DelitosSexuales,21-mar,TOLIMA,2
DelitosSexuales,21-mar,VALLE,6
DelitosSexuales,21-mar,VICHADA,1
DelitosSexuales,22-mar,ANTIOQUIA,14
DelitosSexuales,22-mar,ATLÁNTICO,4
DelitosSexuales,22-mar,BOLÍVAR,2
DelitosSexuales,22-mar,BOYACÁ,1
DelitosSexuales,22-mar,CALDAS,2
DelitosSexuales,22-mar,CAUCA,1
DelitosSexuales,22-mar,CUNDINAMARCA,18
DelitosSexuales,22-mar,CÓRDOBA,4
DelitosSexuales,22-mar,GUAJIRA,1
DelitosSexuales,22-mar,HUILA,6
DelitosSexuales,22-mar,MAGDALENA,2
DelitosSexuales,22-mar,META,3
DelitosSexuales,22-mar,NARIÑO,1
DelitosSexuales,22-mar,NORTE DE SANTANDER,2
DelitosSexuales,22-mar,QUINDÍO,2
DelitosSexuales,22-mar,SANTANDER,2
DelitosSexuales,22-mar,SUCRE,1
DelitosSexuales,22-mar,TOLIMA,3
DelitosSexuales,22-mar,VALLE,7
DelitosSexuales,22-mar,VICHADA,1
DelitosSexuales,23-mar,AMAZONAS,1
DelitosSexuales,23-mar,ANTIOQUIA,9
DelitosSexuales,23-mar,ATLÁNTICO,2
DelitosSexuales,23-mar,BOLÍVAR,4
DelitosSexuales,23-mar,BOYACÁ,5
DelitosSexuales,23-mar,CALDAS,4
DelitosSexuales,23-mar,CASANARE,1
DelitosSexuales,23-mar,CESAR,2
DelitosSexuales,23-mar,CHOCÓ,3
DelitosSexuales,23-mar,CUNDINAMARCA,13
DelitosSexuales,23-mar,CÓRDOBA,3
DelitosSexuales,23-mar,GUAJIRA,2
DelitosSexuales,23-mar,GUAVIARE,1
DelitosSexuales,23-mar,HUILA,4
DelitosSexuales,23-mar,MAGDALENA,4
DelitosSexuales,23-mar,META,3
DelitosSexuales,23-mar,NARIÑO,1
DelitosSexuales,23-mar,NORTE DE SANTANDER,2
DelitosSexuales,23-mar,QUINDÍO,1
DelitosSexuales,23-mar,SANTANDER,3
DelitosSexuales,23-mar,SUCRE,4
DelitosSexuales,23-mar,TOLIMA,4
DelitosSexuales,23-mar,VALLE,8
DelitosSexuales,24-mar,ANTIOQUIA,5
DelitosSexuales,24-mar,ATLÁNTICO,4
DelitosSexuales,24-mar,BOLÍVAR,1
DelitosSexuales,24-mar,BOYACÁ,1
DelitosSexuales,24-mar,CALDAS,3
DelitosSexuales,24-mar,CAQUETÁ,2
DelitosSexuales,24-mar,CASANARE,1
DelitosSexuales,24-mar,CAUCA,1
DelitosSexuales,24-mar,CESAR,2
DelitosSexuales,24-mar,CHOCÓ,1
DelitosSexuales,24-mar,CUNDINAMARCA,24
DelitosSexuales,24-mar,CÓRDOBA,2
DelitosSexuales,24-mar,GUAVIARE,1
DelitosSexuales,24-mar,HUILA,2
DelitosSexuales,24-mar,MAGDALENA,1
DelitosSexuales,24-mar,META,3
DelitosSexuales,24-mar,NARIÑO,5
DelitosSexuales,24-mar,NORTE DE SANTANDER,3
DelitosSexuales,24-mar,QUINDÍO,2
DelitosSexuales,24-mar,RISARALDA,1
DelitosSexuales,24-mar,TOLIMA,4
DelitosSexuales,24-mar,VALLE,6
DelitosSexuales,25-mar,ANTIOQUIA,8
DelitosSexuales,25-mar,ARAUCA,3
DelitosSexuales,25-mar,ATLÁNTICO,1
DelitosSexuales,25-mar,BOLÍVAR,2
DelitosSexuales,25-mar,BOYACÁ,1
DelitosSexuales,25-mar,CALDAS,4
DelitosSexuales,25-mar,CASANARE,1
DelitosSexuales,25-mar,CESAR,3
DelitosSexuales,25-mar,CHOCÓ,1
DelitosSexuales,25-mar,CUNDINAMARCA,7
DelitosSexuales,25-mar,CÓRDOBA,3
DelitosSexuales,25-mar,GUAINÍA,1
DelitosSexuales,25-mar,GUAJIRA,2
DelitosSexuales,25-mar,HUILA,5
DelitosSexuales,25-mar,MAGDALENA,1
DelitosSexuales,25-mar,META,1
DelitosSexuales,25-mar,NARIÑO,5
DelitosSexuales,25-mar,QUINDÍO,1
DelitosSexuales,25-mar,SAN ANDRÉS,1
DelitosSexuales,25-mar,SANTANDER,2
DelitosSexuales,25-mar,SUCRE,5
DelitosSexuales,25-mar,TOLIMA,3
DelitosSexuales,25-mar,VALLE,9
DelitosSexuales,26-mar,ANTIOQUIA,10
DelitosSexuales,26-mar,ATLÁNTICO,2
DelitosSexuales,26-mar,BOLÍVAR,3
DelitosSexuales,26-mar,BOYACÁ,2
DelitosSexuales,26-mar,CALDAS,1
DelitosSexuales,26-mar,CAUCA,5
DelitosSexuales,26-mar,CESAR,3
DelitosSexuales,26-mar,CUNDINAMARCA,7
DelitosSexuales,26-mar,GUAJIRA,1
DelitosSexuales,26-mar,MAGDALENA,2
DelitosSexuales,26-mar,META,2
DelitosSexuales,26-mar,NARIÑO,3
DelitosSexuales,26-mar,NORTE DE SANTANDER,1
DelitosSexuales,26-mar,QUINDÍO,1
DelitosSexuales,26-mar,RISARALDA,2
DelitosSexuales,26-mar,SANTANDER,1
DelitosSexuales,26-mar,SUCRE,2
DelitosSexuales,26-mar,TOLIMA,4
DelitosSexuales,26-mar,VALLE,4
DelitosSexuales,27-mar,AMAZONAS,1
DelitosSexuales,27-mar,ANTIOQUIA,9
DelitosSexuales,27-mar,ARAUCA,1
DelitosSexuales,27-mar,ATLÁNTICO,2
DelitosSexuales,27-mar,BOLÍVAR,2
DelitosSexuales,27-mar,BOYACÁ,2
DelitosSexuales,27-mar,CALDAS,1
DelitosSexuales,27-mar,CAQUETÁ,2
DelitosSexuales,27-mar,CASANARE,1
DelitosSexuales,27-mar,CAUCA,1
DelitosSexuales,27-mar,CESAR,2
DelitosSexuales,27-mar,CHOCÓ,1
DelitosSexuales,27-mar,CUNDINAMARCA,22
DelitosSexuales,27-mar,CÓRDOBA,4
DelitosSexuales,27-mar,GUAINÍA,1
DelitosSexuales,27-mar,GUAVIARE,1
DelitosSexuales,27-mar,HUILA,1
DelitosSexuales,27-mar,META,4
DelitosSexuales,27-mar,NARIÑO,4
DelitosSexuales,27-mar,NORTE DE SANTANDER,5
DelitosSexuales,27-mar,PUTUMAYO,1
DelitosSexuales,27-mar,QUINDÍO,1
DelitosSexuales,27-mar,RISARALDA,1
DelitosSexuales,27-mar,SANTANDER,5
DelitosSexuales,27-mar,TOLIMA,5
DelitosSexuales,27-mar,VALLE,9
DelitosSexuales,28-mar,ANTIOQUIA,10
DelitosSexuales,28-mar,ARAUCA,3
DelitosSexuales,28-mar,ATLÁNTICO,3
DelitosSexuales,28-mar,BOLÍVAR,1
DelitosSexuales,28-mar,BOYACÁ,5
DelitosSexuales,28-mar,CALDAS,4
DelitosSexuales,28-mar,CAQUETÁ,1
DelitosSexuales,28-mar,CASANARE,1
DelitosSexuales,28-mar,CESAR,1
DelitosSexuales,28-mar,CHOCÓ,6
DelitosSexuales,28-mar,CUNDINAMARCA,26
DelitosSexuales,28-mar,CÓRDOBA,4
DelitosSexuales,28-mar,GUAJIRA,1
DelitosSexuales,28-mar,HUILA,1
DelitosSexuales,28-mar,MAGDALENA,2
DelitosSexuales,28-mar,META,5
DelitosSexuales,28-mar,NARIÑO,1
DelitosSexuales,28-mar,NORTE DE SANTANDER,4
DelitosSexuales,28-mar,PUTUMAYO,1
DelitosSexuales,28-mar,QUINDÍO,1
DelitosSexuales,28-mar,RISARALDA,3
DelitosSexuales,28-mar,SANTANDER,5
DelitosSexuales,28-mar,SUCRE,1
DelitosSexuales,28-mar,TOLIMA,3
DelitosSexuales,28-mar,VALLE,9
DelitosSexuales,29-mar,AMAZONAS,2
DelitosSexuales,29-mar,ANTIOQUIA,8
DelitosSexuales,29-mar,ATLÁNTICO,2
DelitosSexuales,29-mar,BOLÍVAR,2
DelitosSexuales,29-mar,CALDAS,2
DelitosSexuales,29-mar,CAQUETÁ,1
DelitosSexuales,29-mar,CAUCA,4
DelitosSexuales,29-mar,CESAR,3
DelitosSexuales,29-mar,CHOCÓ,4
DelitosSexuales,29-mar,CUNDINAMARCA,14
DelitosSexuales,29-mar,CÓRDOBA,2
DelitosSexuales,29-mar,GUAJIRA,2
DelitosSexuales,29-mar,HUILA,5
DelitosSexuales,29-mar,MAGDALENA,1
DelitosSexuales,29-mar,META,2
DelitosSexuales,29-mar,NARIÑO,2
DelitosSexuales,29-mar,NORTE DE SANTANDER,6
DelitosSexuales,29-mar,PUTUMAYO,1
DelitosSexuales,29-mar,QUINDÍO,3
DelitosSexuales,29-mar,RISARALDA,4
DelitosSexuales,29-mar,SANTANDER,6
DelitosSexuales,29-mar,SUCRE,1
DelitosSexuales,29-mar,TOLIMA,3
DelitosSexuales,29-mar,VALLE,5
DelitosSexuales,30-mar,ANTIOQUIA,8
DelitosSexuales,30-mar,ARAUCA,1
DelitosSexuales,30-mar,ATLÁNTICO,8
DelitosSexuales,30-mar,BOLÍVAR,2
DelitosSexuales,30-mar,BOYACÁ,1
DelitosSexuales,30-mar,CAQUETÁ,1
DelitosSexuales,30-mar,CASANARE,1
DelitosSexuales,30-mar,CAUCA,1
DelitosSexuales,30-mar,CESAR,1
DelitosSexuales,30-mar,CUNDINAMARCA,16
DelitosSexuales,30-mar,MAGDALENA,1
DelitosSexuales,30-mar,META,4
DelitosSexuales,30-mar,NORTE DE SANTANDER,4
DelitosSexuales,30-mar,PUTUMAYO,1
DelitosSexuales,30-mar,RISARALDA,3
DelitosSexuales,30-mar,SANTANDER,3
DelitosSexuales,30-mar,TOLIMA,4
DelitosSexuales,30-mar,VALLE,6
DelitosSexuales,31-mar,AMAZONAS,1
DelitosSexuales,31-mar,ANTIOQUIA,16
DelitosSexuales,31-mar,ATLÁNTICO,5
DelitosSexuales,31-mar,BOLÍVAR,4
DelitosSexuales,31-mar,BOYACÁ,1
DelitosSexuales,31-mar,CASANARE,1
DelitosSexuales,31-mar,CAUCA,1
DelitosSexuales,31-mar,CESAR,4
DelitosSexuales,31-mar,CHOCÓ,2
DelitosSexuales,31-mar,CUNDINAMARCA,14
DelitosSexuales,31-mar,GUAJIRA,1
DelitosSexuales,31-mar,HUILA,3
DelitosSexuales,31-mar,MAGDALENA,4
DelitosSexuales,31-mar,META,4
DelitosSexuales,31-mar,NARIÑO,1
DelitosSexuales,31-mar,PUTUMAYO,1
DelitosSexuales,31-mar,QUINDÍO,1
DelitosSexuales,31-mar,RISARALDA,1
DelitosSexuales,31-mar,SANTANDER,8
DelitosSexuales,31-mar,SUCRE,3
DelitosSexuales,31-mar,TOLIMA,5
DelitosSexuales,31-mar,VALLE,10
DelitosSexuales,01-abr,ANTIOQUIA,25
DelitosSexuales,01-abr,ARAUCA,1
DelitosSexuales,01-abr,ATLÁNTICO,2
DelitosSexuales,01-abr,BOLÍVAR,3
DelitosSexuales,01-abr,BOYACÁ,5
DelitosSexuales,01-abr,CALDAS,8
DelitosSexuales,01-abr,CAQUETÁ,1
DelitosSexuales,01-abr,CASANARE,4
DelitosSexuales,01-abr,CAUCA,8
DelitosSexuales,01-abr,CESAR,2
DelitosSexuales,01-abr,CHOCÓ,1
DelitosSexuales,01-abr,CUNDINAMARCA,34
DelitosSexuales,01-abr,CÓRDOBA,4
DelitosSexuales,01-abr,GUAVIARE,1
DelitosSexuales,01-abr,HUILA,2
DelitosSexuales,01-abr,META,5
DelitosSexuales,01-abr,NARIÑO,5
DelitosSexuales,01-abr,NORTE DE SANTANDER,2
DelitosSexuales,01-abr,PUTUMAYO,1
DelitosSexuales,01-abr,QUINDÍO,5
DelitosSexuales,01-abr,RISARALDA,2
DelitosSexuales,01-abr,SANTANDER,12
DelitosSexuales,01-abr,SUCRE,1
DelitosSexuales,01-abr,TOLIMA,7
DelitosSexuales,01-abr,VALLE,11
DelitosSexuales,01-abr,VAUPÉS,1
DelitosSexuales,02-abr,ANTIOQUIA,15
DelitosSexuales,02-abr,ARAUCA,1
DelitosSexuales,02-abr,ATLÁNTICO,3
DelitosSexuales,02-abr,BOLÍVAR,8
DelitosSexuales,02-abr,BOYACÁ,2
DelitosSexuales,02-abr,CALDAS,3
DelitosSexuales,02-abr,CAQUETÁ,1
DelitosSexuales,02-abr,CAUCA,1
DelitosSexuales,02-abr,CESAR,3
DelitosSexuales,02-abr,CHOCÓ,1
DelitosSexuales,02-abr,CUNDINAMARCA,16
DelitosSexuales,02-abr,CÓRDOBA,1
DelitosSexuales,02-abr,GUAVIARE,2
DelitosSexuales,02-abr,HUILA,5
DelitosSexuales,02-abr,MAGDALENA,1
DelitosSexuales,02-abr,META,2
DelitosSexuales,02-abr,NORTE DE SANTANDER,2
DelitosSexuales,02-abr,QUINDÍO,3
DelitosSexuales,02-abr,RISARALDA,3
DelitosSexuales,02-abr,SANTANDER,5
DelitosSexuales,02-abr,TOLIMA,5
DelitosSexuales,02-abr,VALLE,3
DelitosSexuales,03-abr,ANTIOQUIA,7
DelitosSexuales,03-abr,ATLÁNTICO,4
DelitosSexuales,03-abr,BOLÍVAR,2
DelitosSexuales,03-abr,CALDAS,2
DelitosSexuales,03-abr,CAQUETÁ,3
DelitosSexuales,03-abr,CASANARE,1
DelitosSexuales,03-abr,CAUCA,4
DelitosSexuales,03-abr,CESAR,2
DelitosSexuales,03-abr,CHOCÓ,3
DelitosSexuales,03-abr,CUNDINAMARCA,22
DelitosSexuales,03-abr,CÓRDOBA,5
DelitosSexuales,03-abr,GUAJIRA,1
DelitosSexuales,03-abr,HUILA,4
DelitosSexuales,03-abr,MAGDALENA,2
DelitosSexuales,03-abr,META,3
DelitosSexuales,03-abr,NARIÑO,3
DelitosSexuales,03-abr,NORTE DE SANTANDER,1
DelitosSexuales,03-abr,QUINDÍO,3
DelitosSexuales,03-abr,RISARALDA,9
DelitosSexuales,03-abr,SANTANDER,4
DelitosSexuales,03-abr,TOLIMA,5
DelitosSexuales,03-abr,VALLE,8
DelitosSexuales,04-abr,AMAZONAS,1
DelitosSexuales,04-abr,ANTIOQUIA,4
DelitosSexuales,04-abr,ATLÁNTICO,3
DelitosSexuales,04-abr,BOLÍVAR,4
DelitosSexuales,04-abr,BOYACÁ,1
DelitosSexuales,04-abr,CALDAS,6
DelitosSexuales,04-abr,CAQUETÁ,3
DelitosSexuales,04-abr,CESAR,2
DelitosSexuales,04-abr,CHOCÓ,1
DelitosSexuales,04-abr,CUNDINAMARCA,18
DelitosSexuales,04-abr,CÓRDOBA,3
DelitosSexuales,04-abr,GUAINÍA,1
DelitosSexuales,04-abr,GUAJIRA,1
DelitosSexuales,04-abr,HUILA,6
DelitosSexuales,04-abr,MAGDALENA,2
DelitosSexuales,04-abr,META,3
DelitosSexuales,04-abr,NARIÑO,1
DelitosSexuales,04-abr,QUINDÍO,7
DelitosSexuales,04-abr,RISARALDA,5
DelitosSexuales,04-abr,SANTANDER,8
DelitosSexuales,04-abr,SUCRE,2
DelitosSexuales,04-abr,TOLIMA,3
DelitosSexuales,04-abr,VALLE,4
DelitosSexuales,04-abr,VICHADA,1
DelitosSexuales,05-abr,AMAZONAS,1
DelitosSexuales,05-abr,ANTIOQUIA,10
DelitosSexuales,05-abr,ATLÁNTICO,5
DelitosSexuales,05-abr,BOLÍVAR,4
DelitosSexuales,05-abr,BOYACÁ,4
DelitosSexuales,05-abr,CALDAS,4
DelitosSexuales,05-abr,CAQUETÁ,3
DelitosSexuales,05-abr,CASANARE,2
DelitosSexuales,05-abr,CAUCA,7
DelitosSexuales,05-abr,CESAR,2
DelitosSexuales,05-abr,CUNDINAMARCA,17
DelitosSexuales,05-abr,CÓRDOBA,1
DelitosSexuales,05-abr,GUAJIRA,1
DelitosSexuales,05-abr,GUAVIARE,1
DelitosSexuales,05-abr,HUILA,5
DelitosSexuales,05-abr,MAGDALENA,2
DelitosSexuales,05-abr,META,5
DelitosSexuales,05-abr,NARIÑO,1
DelitosSexuales,05-abr,NORTE DE SANTANDER,3
DelitosSexuales,05-abr,PUTUMAYO,2
DelitosSexuales,05-abr,QUINDÍO,1
DelitosSexuales,05-abr,RISARALDA,3
DelitosSexuales,05-abr,SANTANDER,2
DelitosSexuales,05-abr,TOLIMA,4
DelitosSexuales,05-abr,VALLE,9
DelitosSexuales,05-abr,VICHADA,1
DelitosSexuales,06-abr,ANTIOQUIA,8
DelitosSexuales,06-abr,ATLÁNTICO,2
DelitosSexuales,06-abr,BOLÍVAR,4
DelitosSexuales,06-abr,BOYACÁ,1
DelitosSexuales,06-abr,CALDAS,1
DelitosSexuales,06-abr,CASANARE,2
DelitosSexuales,06-abr,CESAR,1
DelitosSexuales,06-abr,CUNDINAMARCA,24
DelitosSexuales,06-abr,CÓRDOBA,2
DelitosSexuales,06-abr,HUILA,1
DelitosSexuales,06-abr,MAGDALENA,2
DelitosSexuales,06-abr,META,7
DelitosSexuales,06-abr,NARIÑO,3
DelitosSexuales,06-abr,NORTE DE SANTANDER,3
DelitosSexuales,06-abr,QUINDÍO,2
DelitosSexuales,06-abr,RISARALDA,16
DelitosSexuales,06-abr,SANTANDER,5
DelitosSexuales,06-abr,TOLIMA,3
DelitosSexuales,06-abr,VALLE,9
DelitosSexuales,07-abr,ANTIOQUIA,12
DelitosSexuales,07-abr,ATLÁNTICO,5
DelitosSexuales,07-abr,CALDAS,2
DelitosSexuales,07-abr,CAQUETÁ,1
DelitosSexuales,07-abr,CAUCA,5
DelitosSexuales,07-abr,CESAR,1
DelitosSexuales,07-abr,CHOCÓ,1
DelitosSexuales,07-abr,CUNDINAMARCA,19
DelitosSexuales,07-abr,CÓRDOBA,2
DelitosSexuales,07-abr,GUAJIRA,1
DelitosSexuales,07-abr,GUAVIARE,1
DelitosSexuales,07-abr,HUILA,4
DelitosSexuales,07-abr,MAGDALENA,3
DelitosSexuales,07-abr,META,4
DelitosSexuales,07-abr,NARIÑO,1
DelitosSexuales,07-abr,NORTE DE SANTANDER,2
DelitosSexuales,07-abr,QUINDÍO,1
DelitosSexuales,07-abr,RISARALDA,1
DelitosSexuales,07-abr,SANTANDER,3
DelitosSexuales,07-abr,SUCRE,1
DelitosSexuales,07-abr,TOLIMA,3
DelitosSexuales,07-abr,VALLE,4
DelitosSexuales,08-abr,ANTIOQUIA,6
DelitosSexuales,08-abr,ATLÁNTICO,2
DelitosSexuales,08-abr,BOLÍVAR,3
DelitosSexuales,08-abr,BOYACÁ,1
DelitosSexuales,08-abr,CALDAS,1
DelitosSexuales,08-abr,CASANARE,1
DelitosSexuales,08-abr,CAUCA,1
DelitosSexuales,08-abr,CUNDINAMARCA,14
DelitosSexuales,08-abr,CÓRDOBA,1
DelitosSexuales,08-abr,GUAJIRA,1
DelitosSexuales,08-abr,HUILA,2
DelitosSexuales,08-abr,MAGDALENA,2
DelitosSexuales,08-abr,META,2
DelitosSexuales,08-abr,RISARALDA,1
DelitosSexuales,08-abr,SANTANDER,2
DelitosSexuales,08-abr,SUCRE,1
DelitosSexuales,08-abr,TOLIMA,3
DelitosSexuales,08-abr,VALLE,7
DelitosSexuales,08-abr,VAUPÉS,1
DelitosSexuales,08-abr,VICHADA,1
DelitosSexuales,09-abr,ANTIOQUIA,9
DelitosSexuales,09-abr,ATLÁNTICO,5
DelitosSexuales,09-abr,BOLÍVAR,4
DelitosSexuales,09-abr,BOYACÁ,2
DelitosSexuales,09-abr,CALDAS,3
DelitosSexuales,09-abr,CAQUETÁ,2
DelitosSexuales,09-abr,CASANARE,1
DelitosSexuales,09-abr,CAUCA,2
DelitosSexuales,09-abr,CHOCÓ,1
DelitosSexuales,09-abr,CUNDINAMARCA,22
DelitosSexuales,09-abr,CÓRDOBA,3
DelitosSexuales,09-abr,GUAJIRA,1
DelitosSexuales,09-abr,HUILA,2
DelitosSexuales,09-abr,MAGDALENA,2
DelitosSexuales,09-abr,META,4
DelitosSexuales,09-abr,NARIÑO,4
DelitosSexuales,09-abr,SANTANDER,4
DelitosSexuales,09-abr,SUCRE,1
DelitosSexuales,09-abr,TOLIMA,1
DelitosSexuales,09-abr,VALLE,7
DelitosSexuales,10-abr,ANTIOQUIA,10
DelitosSexuales,10-abr,ATLÁNTICO,3
DelitosSexuales,10-abr,BOLÍVAR,5
DelitosSexuales,10-abr,BOYACÁ,4
DelitosSexuales,10-abr,CALDAS,3
DelitosSexuales,10-abr,CAUCA,3
DelitosSexuales,10-abr,CUNDINAMARCA,15
DelitosSexuales,10-abr,CÓRDOBA,3
DelitosSexuales,10-abr,HUILA,3
DelitosSexuales,10-abr,MAGDALENA,1
DelitosSexuales,10-abr,META,6
DelitosSexuales,10-abr,NARIÑO,1
DelitosSexuales,10-abr,NORTE DE SANTANDER,1
DelitosSexuales,10-abr,RISARALDA,1
DelitosSexuales,10-abr,SANTANDER,3
DelitosSexuales,10-abr,SUCRE,1
DelitosSexuales,10-abr,TOLIMA,2
DelitosSexuales,10-abr,VALLE,4
DelitosSexuales,11-abr,ANTIOQUIA,4
DelitosSexuales,11-abr,ARAUCA,1
DelitosSexuales,11-abr,ATLÁNTICO,2
DelitosSexuales,11-abr,BOLÍVAR,2
DelitosSexuales,11-abr,BOYACÁ,3
DelitosSexuales,11-abr,CALDAS,2
DelitosSexuales,11-abr,CASANARE,2
DelitosSexuales,11-abr,CAUCA,1
DelitosSexuales,11-abr,CUNDINAMARCA,12
DelitosSexuales,11-abr,CÓRDOBA,4
DelitosSexuales,11-abr,GUAJIRA,1
DelitosSexuales,11-abr,HUILA,7
DelitosSexuales,11-abr,MAGDALENA,4
DelitosSexuales,11-abr,META,2
DelitosSexuales,11-abr,NARIÑO,3
DelitosSexuales,11-abr,PUTUMAYO,4
DelitosSexuales,11-abr,QUINDÍO,3
DelitosSexuales,11-abr,RISARALDA,1
DelitosSexuales,11-abr,SANTANDER,3
DelitosSexuales,11-abr,SUCRE,1
