ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10002463,HY191676,03/20/2015 11:03:00 AM,065XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,true,312.00,3.00,20.00,69,14,1180045,1861769,2015,02/10/2018 15:50,41.77596364,-87.61551737,"(41.775963639, -87.615517372)"
10002464,HY191744,03/16/2015 12:00:00 PM,079XX S MANISTEE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,422.00,4.00,7.00,46,5,1195891,1852776,2015,02/10/2018 15:50,41.75090858,-87.55772559,"(41.750908582, -87.557725586)"
10002471,HY191770,03/20/2015 12:15:00 PM,023XX W JACKSON BLVD,460,BATTERY,SIMPLE,SIDEWALK,false,false,1225.00,12.00,2.00,28,08B,1160753,1898640,2015,02/10/2018 15:50,41.87756205,-87.68522067,"(41.877562045, -87.685220669)"
10002474,HY191697,03/20/2015 11:00:00 AM,068XX S CORNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,332.00,3.00,5.00,43,14,1188379,1860054,2015,02/10/2018 15:50,41.77106259,-87.58502075,"(41.771062585, -87.585020753)"
10002475,HY191763,03/20/2015 12:15:00 PM,019XX W MAYPOLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,false,true,1223.00,12.00,27.00,28,14,1163374,1901040,2015,02/10/2018 15:50,41.88409313,-87.67552952,"(41.884093133, -87.675529516)"
10002476,HY191490,03/20/2015 07:41:00 AM,022XX E 70TH ST,820,THEFT,$500 AND UNDER,APARTMENT,false,false,331.00,3.00,5.00,43,6,1192268,1858985,2015,02/10/2018 15:50,41.76803543,-87.57080009,"(41.768035431, -87.570800089)"
10002487,HY191664,03/17/2015 08:00:00 PM,134XX S BRANDON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,433.00,4.00,10.00,55,11,1199443,1816517,2015,02/10/2018 15:50,41.65132196,-87.54592443,"(41.651321963, -87.545924432)"
10002488,HY191780,03/20/2015 12:00:00 PM,107XX S CALHOUN AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,434.00,4.00,10.00,51,08B,1194895,1834264,2015,02/10/2018 15:50,41.70013456,-87.5619832,"(41.700134558, -87.561983199)"
10002523,HY191681,03/18/2015 05:30:00 PM,022XX W ARMITAGE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1434.00,14.00,32.00,22,7,1161131,1913249,2015,02/10/2018 15:50,41.91764248,-87.68342642,"(41.917642478, -87.683426416)"
10002524,HY191805,03/20/2015 02:00:00 AM,062XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,314.00,3.00,20.00,42,14,1186607,1864071,2015,02/10/2018 15:50,41.7821277,-87.59138913,"(41.782127699, -87.591389126)"
10002528,HY191602,02/20/2015 09:30:00 AM,017XX N CICERO AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,false,false,2533.00,25.00,37.00,25,11,1144138,1910955,2015,02/10/2018 15:50,41.9116839,-87.74591752,"(41.9116839, -87.745917518)"
10002534,HY191810,03/20/2015 11:56:00 AM,009XX S MONITOR AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1513.00,15.00,29.00,25,11,1137519,1895672,2015,02/10/2018 15:50,41.86986721,-87.77060226,"(41.869867211, -87.770602255)"
10002537,HY191799,03/10/2015 13:00,057XX W LAWRENCE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1622.00,16.00,45.00,15,11,1137012,1931331,2015,02/10/2018 15:50,41.96772873,-87.77160612,"(41.967728725, -87.771606123)"
10002542,HY191816,03/20/2015 12:40:00 PM,031XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,1421.00,14.00,26.00,23,26,1154980,1910462,2015,02/10/2018 15:50,41.9101204,-87.70610035,"(41.9101204, -87.706100347)"
10002544,HY191766,03/20/2015 12:00:00 PM,008XX W WELLINGTON AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,false,false,1933.00,19.00,44.00,6,08B,1169981,1920130,2015,02/10/2018 15:50,41.93633564,-87.65071012,"(41.936335635, -87.650710119)"
10002551,HY191478,03/19/2015 03:00:00 PM,027XX W ROOSEVELT RD,560,ASSAULT,SIMPLE,SIDEWALK,false,false,1135.00,11.00,28.00,29,08A,1158095,1894596,2015,02/10/2018 15:50,41.86651957,-87.69509057,"(41.866519572, -87.695090567)"
10002555,HY191840,03/20/2015 01:10:00 PM,108XX S STATE ST,460,BATTERY,SIMPLE,SIDEWALK,true,false,513.00,5.00,34.00,49,08B,1178170,1833278,2015,02/10/2018 15:50,41.69782357,-87.62325266,"(41.697823571, -87.62325266)"
10002565,HY191832,03/20/2015 01:10:00 PM,0000X E MONROE ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,112.00,1.00,42.00,32,26,1176591,1899936,2015,02/10/2018 15:50,41.88077543,-87.62702903,"(41.880775433, -87.627029031)"
10002566,HY191812,03/20/2015 12:40:00 PM,061XX S HONORE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,714.00,7.00,15.00,67,08B,1165074,1863869,2015,02/10/2018 15:50,41.78205612,-87.67034042,"(41.782056116, -87.670340423)"
10002573,HY191842,03/20/2015 12:50:00 PM,084XX S MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,614.00,6.00,18.00,71,14,1166813,1848672,2015,02/10/2018 15:50,41.74031652,-87.66439805,"(41.74031652, -87.664398047)"
10002578,HY191737,03/19/2015 07:00:00 PM,072XX S EMERALD AVE,460,BATTERY,SIMPLE,SIDEWALK,false,false,732.00,7.00,17.00,68,08B,1172597,1856864,2015,02/10/2018 15:50,41.76267109,-87.64296532,"(41.762671086, -87.642965321)"
10002582,HY191830,03/20/2015 01:00:00 PM,037XX N HALSTED ST,560,ASSAULT,SIMPLE,STREET,false,false,1923.00,19.00,46.00,6,08A,1170237,1925336,2015,02/10/2018 15:50,41.95061551,-87.64961669,"(41.950615509, -87.649616689)"
10002583,HY191775,03/20/2015 12:00:00 PM,081XX S VINCENNES AVE,820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,622.00,6.00,21.00,44,6,1174708,1850883,2015,02/10/2018 15:50,41.74621174,-87.63540603,"(41.74621174, -87.635406033)"
10002584,HY191530,03/19/2015 01:00:00 PM,098XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,511.00,5.00,6.00,49,14,1180315,1839813,2015,02/10/2018 15:50,41.71570768,-87.61519932,"(41.715707683, -87.615199321)"
10002585,HY191874,03/19/2015 09:00:00 PM,020XX N ST LOUIS AVE,820,THEFT,$500 AND UNDER,STREET,false,false,1413.00,14.00,26.00,22,6,1152940,1913250,2015,02/10/2018 15:50,41.91781161,-87.71352052,"(41.917811611, -87.713520517)"
10002589,HY191852,03/20/2015 09:02:00 AM,018XX E 72ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,324.00,3.00,5.00,43,26,1189730,1857599,2015,02/10/2018 15:50,41.7642935,-87.58014736,"(41.7642935, -87.580147362)"
10002592,HY191731,03/20/2015 11:28:00 AM,013XX W 87TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,613.00,6.00,21.00,71,15,1168756,1847068,2015,02/10/2018 15:50,41.73587325,-87.65732527,"(41.73587325, -87.657325273)"
10002593,HY191773,03/19/2015 07:00:00 PM,076XX S STEWART AVE,820,THEFT,$500 AND UNDER,STREET,false,false,623.00,6.00,17.00,69,6,1174951,1854222,2015,02/10/2018 15:50,41.75536896,-87.63441625,"(41.755368956, -87.634416245)"
10002594,HY191772,03/20/2015 10:30:00 AM,027XX S ST LOUIS AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1032.00,10.00,22.00,30,5,1153475,1885627,2015,02/10/2018 15:50,41.84200059,-87.71228929,"(41.842000593, -87.712289293)"
10002595,HY191865,02/17/2015 09:00:00 AM,037XX N BROADWAY,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,ATM (AUTOMATIC TELLER MACHINE),false,false,1925.00,19.00,46.00,6,11,1170514,1924952,2015,02/10/2018 15:50,41.94955573,-87.64860974,"(41.949555731, -87.648609742)"
10002596,HY191868,03/20/2015 10:00:00 AM,075XX S LUELLA AVE,820,THEFT,$500 AND UNDER,STREET,false,false,414.00,4.00,7.00,43,6,1192513,1855389,2015,02/10/2018 15:50,41.75816176,-87.57001903,"(41.758161763, -87.570019032)"
10002597,HY191870,03/20/2015 01:30:00 PM,047XX W VAN BUREN ST,2016,NARCOTICS,MANU/DELIVER:PCP,RESIDENCE,true,false,1131.00,11.00,24.00,25,18,1144910,1897608,2015,02/10/2018 15:50,41.87504367,-87.74341852,"(41.875043672, -87.743418516)"
10002598,HY191828,03/20/2015 12:45:00 PM,072XX W FOSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1613.00,16.00,41.00,10,14,1127180,1933746,2015,02/10/2018 15:50,41.97452694,-87.80770376,"(41.974526938, -87.807703759)"
10002600,HY191884,03/20/2015 11:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,312.00,3.00,20.00,69,14,1180045,1861762,2015,02/10/2018 15:50,41.77594443,-87.61551759,"(41.77594443, -87.615517586)"
10002602,HY138450,02/03/2015 16:00,037XX W CHICAGO AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,true,false,1112.00,11.00,27.00,23,18,1151088,1905077,2015,02/10/2018 15:50,41.89542064,-87.72053941,"(41.895420644, -87.720539406)"
10002609,HY157138,02/19/2015 05:36:00 PM,061XX S EBERHART AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,313.00,3.00,20.00,42,18,1180637,1864389,2015,02/10/2018 15:50,41.78313959,-87.61326674,"(41.783139592, -87.613266743)"
10002621,HY139499,02/04/2015 11:55,002XX W 118TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,true,false,522.00,5.00,34.00,53,18,1176607,1826687,2015,02/10/2018 15:50,41.6797721,-87.62917278,"(41.679772098, -87.629172776)"
10002625,HY191807,03/19/2015 12:00:00 PM,104XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2232.00,22.00,34.00,73,14,1171830,1835577,2015,02/10/2018 15:50,41.70427347,-87.64639919,"(41.704273472, -87.646399187)"
10002626,HY191802,02/01/2015 17:00,014XX W 95TH ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESTAURANT,false,false,2213.00,22.00,21.00,73,11,1168415,1841741,2015,02/10/2018 15:50,41.72126252,-87.65872753,"(41.721262518, -87.658727525)"
10002631,HY191883,03/20/2015 02:00:00 AM,034XX E 112TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,433.00,4.00,10.00,52,14,1201008,1831304,2015,02/10/2018 15:50,41.69185963,-87.53970022,"(41.691859632, -87.539700221)"
10002632,HY191863,03/20/2015 01:15:00 PM,012XX S CENTRAL PARK AVE,820,THEFT,$500 AND UNDER,STREET,false,false,1011.00,10.00,24.00,29,6,1152573,1893983,2015,02/10/2018 15:50,41.8649483,-87.71537871,"(41.8649483, -87.715378707)"
10002633,HY191889,03/20/2015 02:00:00 PM,029XX N NORDICA AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,2511.00,25.00,36.00,18,3,1128565,1918975,2015,02/10/2018 15:50,41.93397022,-87.80294676,"(41.933970221, -87.802946755)"
10002640,HY191872,03/11/2015 11:30,001XX W MONROE ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,false,false,122.00,1.00,42.00,32,11,1175408,1899895,2015,02/10/2018 15:50,41.88068956,-87.6313741,"(41.880689561, -87.631374096)"
10002646,HY191892,03/20/2015 01:10:00 PM,089XX S EXCHANGE AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,423.00,4.00,10.00,46,24,1197316,1846356,2015,02/10/2018 15:50,41.73325624,-87.55271722,"(41.733256241, -87.552717215)"
10002651,HY191895,03/20/2015 01:40:00 PM,003XX N ELIZABETH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1215.00,12.00,27.00,28,14,1167895,1902100,2015,02/10/2018 15:50,41.88690556,-87.65889738,"(41.886905555, -87.658897382)"
10002654,HY191849,03/20/2015 12:30:00 PM,001XX S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,112.00,1.00,42.00,32,6,1176406,1899607,2015,02/10/2018 15:50,41.87987681,-87.62771826,"(41.879876814, -87.627718261)"
10002655,HY191847,03/20/2015 12:56:00 PM,007XX W 81ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,621.00,6.00,21.00,71,14,1172853,1851163,2015,02/10/2018 15:50,41.74702118,-87.6421949,"(41.747021183, -87.642194902)"
10002659,HY175060,03/07/2015 10:18,015XX S LAWNDALE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1014.00,10.00,24.00,29,18,1151959,1892238,2015,02/10/2018 15:50,41.86017192,-87.71767866,"(41.860171924, -87.717678662)"
10002660,HY191856,03/19/2015 08:40:00 PM,0000X W LAKE ST,810,THEFT,OVER $500,STREET,false,false,111.00,1.00,42.00,32,6,1175809,1901740,2015,02/10/2018 15:50,41.88574334,-87.62984614,"(41.885743336, -87.629846139)"
10002663,HY191858,03/20/2015 01:30:00 PM,017XX W JUNEWAY TER,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2422.00,24.00,49.00,1,08B,1163577,1951493,2015,02/10/2018 15:50,42.02253435,-87.67335734,"(42.022534349, -87.673357342)"
10002666,HY191825,03/20/2015 12:41:00 PM,067XX S PERRY AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,true,722.00,7.00,6.00,69,6,1176558,1860300,2015,02/10/2018 15:50,41.7720117,-87.62834448,"(41.772011702, -87.628344479)"
10002668,HY191910,03/20/2015 11:12:00 AM,002XX W CERMAK RD,810,THEFT,OVER $500,STREET,false,false,914.00,9.00,25.00,34,6,1175002,1889741,2015,02/10/2018 15:50,41.85283541,-87.63316897,"(41.852835409, -87.633168974)"
10002669,HY191749,03/20/2015 11:50:00 AM,027XX W LEXINGTON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1135.00,11.00,2.00,27,3,1158176,1896589,2015,02/10/2018 15:50,41.87198691,-87.69473878,"(41.871986911, -87.694738778)"
10002671,HY174496,03/06/2015 18:35,040XX W MADISON ST,2018,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,SIDEWALK,true,false,1115.00,11.00,28.00,26,18,1149535,1899708,2015,02/10/2018 15:50,41.88071783,-87.72638272,"(41.880717825, -87.726382723)"
10002673,HY191899,03/20/2015 02:14:00 PM,085XX S CREGIER AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,412.00,4.00,8.00,45,08A,1189680,1848520,2015,02/10/2018 15:50,41.73938111,-87.58062175,"(41.739381109, -87.580621746)"
10002674,HY191877,03/20/2015 07:00:00 AM,047XX S PRAIRIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE-GARAGE,false,true,224.00,2.00,3.00,38,08B,1178842,1873586,2015,02/10/2018 15:50,41.80841808,-87.61956777,"(41.808418076, -87.619567769)"
10002675,HY191906,03/20/2015 01:00:00 PM,014XX S KARLOV AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1011.00,10.00,24.00,29,08B,1149282,1892834,2015,02/10/2018 15:50,41.86185968,-87.72748988,"(41.861859676, -87.727489875)"
10002677,HY191890,03/20/2015 01:13:00 PM,020XX W 70TH ST,1661,GAMBLING,GAME/DICE,STREET,true,false,735.00,7.00,17.00,67,19,1164027,1858234,2015,02/10/2018 15:50,41.76661501,-87.67433732,"(41.766615006, -87.674337321)"
10002679,HY191653,03/20/2015 10:00:00 AM,073XX S PAULINA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,735.00,7.00,17.00,67,26,1166283,1856034,2015,02/10/2018 15:50,41.76053018,-87.66613074,"(41.76053018, -87.666130743)"
10002680,HY191464,03/20/2015 06:00:00 AM,063XX S CLAREMONT AVE,820,THEFT,$500 AND UNDER,OTHER,false,false,825.00,8.00,15.00,66,6,1161828,1862640,2015,02/10/2018 15:50,41.77875164,-87.68227528,"(41.778751636, -87.682275281)"
10002681,HY191820,03/19/2015 05:00:00 PM,066XX N OGALLAH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1611.00,16.00,41.00,9,11,1125953,1943834,2015,02/10/2018 15:50,42.00222999,-87.81199008,"(42.00222999, -87.811990084)"
10002682,HY191450,03/20/2015 06:30:00 AM,067XX S PERRY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,722.00,7.00,6.00,69,08B,1176558,1860300,2015,02/10/2018 15:50,41.7720117,-87.62834448,"(41.772011702, -87.628344479)"
10002684,HY191924,03/18/2015 10:00:00 PM,068XX N SACRAMENTO AVE,810,THEFT,OVER $500,OTHER,false,false,2411.00,24.00,50.00,2,6,1155136,1945137,2015,02/10/2018 15:50,42.00526766,-87.70459265,"(42.005267663, -87.704592651)"
10002685,HY191909,03/20/2015 02:00:00 AM,021XX W LE MOYNE ST,810,THEFT,OVER $500,STREET,false,false,1424.00,14.00,32.00,24,6,1161891,1909812,2015,02/10/2018 15:50,41.90819527,-87.68073023,"(41.908195265, -87.680730234)"
10002688,HY191826,03/20/2015 12:15:00 PM,070XX S PARNELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,732.00,7.00,6.00,68,08B,1173834,1858326,2015,02/10/2018 15:50,41.76665566,-87.63838824,"(41.766655655, -87.638388243)"
10002689,HY191774,03/20/2015 11:00:00 AM,025XX E 76TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,421.00,4.00,7.00,43,5,1194348,1855059,2015,02/10/2018 15:50,41.75721134,-87.5633049,"(41.757211342, -87.563304897)"
10002690,HY191829,03/19/2015 04:50:00 PM,0000X S HALSTED ST,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1232.00,12.00,27.00,28,6,1171058,1900047,2015,02/10/2018 15:50,41.88120318,-87.64734233,"(41.881203182, -87.647342333)"
10002692,HY191822,02/10/2015 13:00,001XX N WOOD ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1223.00,12.00,27.00,28,5,1164387,1900945,2015,02/10/2018 15:50,41.88381108,-87.67181237,"(41.883811077, -87.671812366)"
10002693,HY191896,03/20/2015 01:05:00 PM,066XX S OAKLEY AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,true,false,832.00,8.00,15.00,66,18,1162219,1860492,2015,02/10/2018 15:50,41.7728491,-87.68090158,"(41.772849096, -87.680901581)"
10002694,HY191936,03/20/2015 02:00:00 PM,091XX S LAFLIN ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,2222.00,22.00,21.00,73,7,1167942,1844049,2015,02/10/2018 15:50,41.72760618,-87.66039395,"(41.727606176, -87.660393948)"
10002695,HY191747,03/20/2015 12:00:00 PM,057XX W HIGGINS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,COMMERCIAL / BUSINESS OFFICE,false,false,1622.00,16.00,45.00,11,14,1136671,1932789,2015,02/10/2018 15:50,41.97173574,-87.7728249,"(41.971735738, -87.772824896)"
10002698,HY191935,03/20/2015 02:40:00 PM,069XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,735.00,7.00,17.00,67,18,1166878,1858728,2015,02/10/2018 15:50,41.76791019,-87.6638732,"(41.767910191, -87.663873198)"
10002699,HY191631,03/14/2015 01:00:00 PM,0000X E RANDOLPH ST,460,BATTERY,SIMPLE,RESTAURANT,false,false,111.00,1.00,42.00,32,08B,1176904,1901295,2015,02/10/2018 15:50,41.88449753,-87.6258386,"(41.884497529, -87.625838595)"
10002700,HY191960,03/19/2015 01:30:00 PM,014XX W BYRON ST,820,THEFT,$500 AND UNDER,STREET,false,false,1922.00,19.00,44.00,6,6,1165640,1925987,2015,02/10/2018 15:50,41.95250127,-87.66649623,"(41.95250127, -87.666496225)"
10002703,HY191913,03/20/2015 11:30:00 AM,049XX W OHIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1532.00,15.00,37.00,25,14,1143311,1903539,2015,02/10/2018 15:50,41.89134906,-87.74914122,"(41.891349063, -87.749141224)"
10002705,HY191690,03/20/2015 11:20:00 AM,053XX W WAVELAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1634.00,16.00,38.00,15,08B,1140032,1924083,2015,02/10/2018 15:50,41.94778468,-87.76067979,"(41.947784682, -87.760679785)"
10002708,HY191900,03/20/2015 12:31:00 PM,053XX S MARSHFIELD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,932.00,9.00,16.00,61,26,1166251,1869243,2015,02/10/2018 15:50,41.79677805,-87.66587226,"(41.796778047, -87.665872263)"
10002710,HY191912,03/20/2015 01:52:00 PM,001XX E 61ST ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, GROUNDS",true,false,311.00,3.00,20.00,40,04A,1178336,1864603,2015,02/10/2018 15:50,41.7837794,-87.6216964,"(41.783779397, -87.621696395)"
10002713,HY191948,03/20/2015 02:25:00 PM,121XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),true,false,523.00,5.00,34.00,53,15,1173515,1824328,2015,02/10/2018 15:50,41.67336741,-87.64056027,"(41.673367407, -87.640560272)"
10002714,HY191961,03/20/2015 02:54:00 PM,060XX S ABERDEEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,712.00,7.00,16.00,68,08B,1170016,1864790,2015,02/10/2018 15:50,41.78447746,-87.652195,"(41.784477456, -87.652195003)"
10002715,HY191813,03/20/2015 12:40:00 PM,030XX N MOBILE AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,2511.00,25.00,36.00,19,08B,1133880,1919540,2015,02/10/2018 15:50,41.93542876,-87.7834006,"(41.935428755, -87.783400598)"
10002716,HY191973,03/20/2015 02:45:00 PM,044XX W LEXINGTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1131.00,11.00,24.00,26,18,1147016,1896348,2015,02/10/2018 15:50,41.8715461,-87.73571827,"(41.871546102, -87.735718273)"
10002717,HY191923,03/20/2015 01:55:00 PM,049XX S ARCHER AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,821.00,8.00,14.00,57,08B,1150934,1871470,2015,02/10/2018 15:50,41.80320189,-87.72198373,"(41.803201891, -87.72198373)"
10002718,HY191996,02/06/2015 9:00,090XX S CARPENTER ST,890,THEFT,FROM BUILDING,RESIDENCE,false,false,2222.00,22.00,21.00,73,6,1170906,1844776,2015,02/10/2018 15:50,41.72953707,-87.64951518,"(41.729537068, -87.649515179)"
10002719,HY192003,03/19/2015 04:00:00 PM,069XX S WASHTENAW AVE,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,831.00,8.00,18.00,66,6,1159574,1858490,2015,02/10/2018 15:50,41.76740997,-87.69065236,"(41.76740997, -87.690652359)"
10002722,HY191866,03/18/2015 04:00:00 PM,050XX W DIVERSEY AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,2521.00,25.00,31.00,19,6,1142272,1918146,2015,02/10/2018 15:50,41.93145162,-87.75259381,"(41.931451621, -87.752593807)"
10002723,HY191975,03/20/2015 02:45:00 PM,0000X N DEARBORN ST,820,THEFT,$500 AND UNDER,STREET,false,false,112.00,1.00,42.00,32,6,1175932,1900659,2015,02/10/2018 15:50,41.88277424,-87.62942702,"(41.882774244, -87.629427024)"
10002724,HY191949,03/20/2015 02:23:00 PM,020XX N LOREL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2515.00,25.00,37.00,19,14,1140386,1913227,2015,02/10/2018 15:50,41.91798821,-87.75964556,"(41.917988207, -87.759645561)"
10002725,HY191999,03/15/2015 03:45:00 PM,001XX S STATE ST,860,THEFT,RETAIL THEFT,OTHER,false,false,112.00,1.00,42.00,32,6,1176401,1899781,2015,02/10/2018 15:50,41.88035439,-87.62773137,"(41.880354393, -87.627731367)"
10002726,HY192015,03/20/2015 07:30:00 AM,050XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1624.00,16.00,45.00,15,14,1142088,1926124,2015,02/10/2018 15:50,41.95334743,-87.75307152,"(41.953347429, -87.753071521)"
10002727,HY191862,03/20/2015 12:53:00 PM,099XX S WESTERN AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,BANK,false,false,2213.00,22.00,19.00,72,3,1162130,1838759,2015,02/10/2018 15:50,41.71321226,-87.681831,"(41.713212258, -87.681830995)"
10002728,HY191891,03/19/2015 08:00:00 PM,074XX S YATES BLVD,560,ASSAULT,SIMPLE,APARTMENT,false,false,334.00,3.00,7.00,43,08A,1193493,1856195,2015,02/10/2018 15:50,41.76034957,-87.56640116,"(41.760349572, -87.566401164)"
10002731,HY191979,03/04/2015 12:00,019XX N MENDELL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1433.00,14.00,32.00,22,11,1165993,1913063,2015,02/10/2018 15:50,41.91702959,-87.66556864,"(41.917029588, -87.665568637)"
10002732,HY192000,03/20/2015 01:10:00 PM,063XX S CICERO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),true,false,813.00,8.00,13.00,64,7,1145465,1862191,2015,02/10/2018 15:50,41.7778438,-87.74227538,"(41.777843802, -87.742275381)"
10002733,HY191730,03/20/2015 11:56:00 AM,067XX N SEELEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,2412.00,24.00,50.00,2,14,1161410,1944595,2015,02/10/2018 15:50,42.00365165,-87.68152533,"(42.003651647, -87.681525328)"
10002734,HY191645,03/20/2015 10:33:00 AM,075XX N PAULINA ST,560,ASSAULT,SIMPLE,CTA BUS,false,false,2422.00,24.00,49.00,1,08A,1163690,1950023,2015,02/10/2018 15:50,42.01849825,-87.67298323,"(42.018498254, -87.672983233)"
