name,Fecha,Sexo,CantidadTotal
DelitoSexuales,28/03/2017,MASCULINO,5
DelitoSexuales,29/03/2017,FEMENINO,76
DelitoSexuales,29/03/2017,MASCULINO,9
DelitoSexuales,30/03/2017,FEMENINO,55
DelitoSexuales,30/03/2017,MASCULINO,11
DelitoSexuales,31/03/2017,FEMENINO,85
DelitoSexuales,31/03/2017,MASCULINO,6
DelitoSexuales,01/04/2017,FEMENINO,139
DelitoSexuales,01/04/2017,MASCULINO,14
DelitoSexuales,02/04/2017,FEMENINO,76
DelitoSexuales,02/04/2017,MASCULINO,10
DelitoSexuales,03/04/2017,FEMENINO,84
DelitoSexuales,03/04/2017,MASCULINO,14
DelitoSexuales,04/04/2017,FEMENINO,79
DelitoSexuales,04/04/2017,MASCULINO,11
DelitoSexuales,05/04/2017,FEMENINO,84
DelitoSexuales,05/04/2017,MASCULINO,16
DelitoSexuales,06/04/2017,FEMENINO,85
DelitoSexuales,06/04/2017,MASCULINO,11
DelitoSexuales,07/04/2017,FEMENINO,63
DelitoSexuales,07/04/2017,MASCULINO,14
DelitoSexuales,08/04/2017,FEMENINO,44
DelitoSexuales,08/04/2017,MASCULINO,9
DelitoSexuales,09/04/2017,FEMENINO,69
DelitoSexuales,09/04/2017,MASCULINO,11
DelitoSexuales,10/04/2017,FEMENINO,64
DelitoSexuales,10/04/2017,MASCULINO,5
DelitoSexuales,11/04/2017,FEMENINO,60
DelitoSexuales,11/04/2017,MASCULINO,8
DelitoSexuales,12/04/2017,FEMENINO,73
DelitoSexuales,12/04/2017,MASCULINO,8
DelitoSexuales,13/04/2017,FEMENINO,36
DelitoSexuales,13/04/2017,MASCULINO,12
DelitoSexuales,14/04/2017,-,1
DelitoSexuales,14/04/2017,FEMENINO,49
DelitoSexuales,14/04/2017,MASCULINO,2
DelitoSexuales,15/04/2017,FEMENINO,85
DelitoSexuales,15/04/2017,MASCULINO,7
DelitoSexuales,16/04/2017,FEMENINO,54
DelitoSexuales,16/04/2017,MASCULINO,4
DelitoSexuales,17/04/2017,FEMENINO,84
DelitoSexuales,17/04/2017,MASCULINO,13
DelitoSexuales,18/04/2017,FEMENINO,81
DelitoSexuales,18/04/2017,MASCULINO,16
DelitoSexuales,19/04/2017,FEMENINO,57
DelitoSexuales,19/04/2017,MASCULINO,10
DelitoSexuales,20/04/2017,FEMENINO,62
DelitoSexuales,20/04/2017,MASCULINO,6
DelitoSexuales,21/04/2017,FEMENINO,54
DelitoSexuales,21/04/2017,MASCULINO,7
DelitoSexuales,22/04/2017,FEMENINO,60
DelitoSexuales,22/04/2017,MASCULINO,4
DelitoSexuales,23/04/2017,FEMENINO,64
DelitoSexuales,23/04/2017,MASCULINO,10
DelitoSexuales,24/04/2017,FEMENINO,75
DelitoSexuales,24/04/2017,MASCULINO,26
DelitoSexuales,25/04/2017,FEMENINO,69
DelitoSexuales,25/04/2017,MASCULINO,10
DelitoSexuales,26/04/2017,FEMENINO,76
DelitoSexuales,26/04/2017,MASCULINO,12
DelitoSexuales,27/04/2017,FEMENINO,69
DelitoSexuales,27/04/2017,MASCULINO,11
DelitoSexuales,28/04/2017,FEMENINO,105
DelitoSexuales,28/04/2017,MASCULINO,20
DelitoSexuales,29/04/2017,FEMENINO,55
DelitoSexuales,29/04/2017,MASCULINO,12
DelitoSexuales,30/04/2017,FEMENINO,78
DelitoSexuales,30/04/2017,MASCULINO,10
DelitoSexuales,01/05/2017,-,1
DelitoSexuales,01/05/2017,FEMENINO,140
DelitoSexuales,01/05/2017,MASCULINO,19
DelitoSexuales,02/05/2017,FEMENINO,101
DelitoSexuales,02/05/2017,MASCULINO,16
DelitoSexuales,03/05/2017,FEMENINO,75
DelitoSexuales,03/05/2017,MASCULINO,10
DelitoSexuales,04/05/2017,FEMENINO,83
DelitoSexuales,04/05/2017,MASCULINO,19
DelitoSexuales,05/05/2017,FEMENINO,106
DelitoSexuales,05/05/2017,MASCULINO,26
DelitoSexuales,06/05/2017,FEMENINO,77
DelitoSexuales,06/05/2017,MASCULINO,15
DelitoSexuales,07/05/2017,FEMENINO,63
DelitoSexuales,07/05/2017,MASCULINO,8
DelitoSexuales,08/05/2017,FEMENINO,98
DelitoSexuales,08/05/2017,MASCULINO,19
DelitoSexuales,09/05/2017,FEMENINO,76
DelitoSexuales,09/05/2017,MASCULINO,14
DelitoSexuales,10/05/2017,FEMENINO,100
DelitoSexuales,10/05/2017,MASCULINO,17
DelitoSexuales,11/05/2017,FEMENINO,76
DelitoSexuales,11/05/2017,MASCULINO,9
DelitoSexuales,12/05/2017,FEMENINO,74
DelitoSexuales,12/05/2017,MASCULINO,18
DelitoSexuales,13/05/2017,FEMENINO,65
DelitoSexuales,13/05/2017,MASCULINO,8
DelitoSexuales,14/05/2017,FEMENINO,67
DelitoSexuales,14/05/2017,MASCULINO,12
DelitoSexuales,15/05/2017,FEMENINO,93
DelitoSexuales,15/05/2017,MASCULINO,11
DelitoSexuales,16/05/2017,FEMENINO,79
DelitoSexuales,16/05/2017,MASCULINO,9
DelitoSexuales,17/05/2017,FEMENINO,92
DelitoSexuales,17/05/2017,MASCULINO,13
DelitoSexuales,18/05/2017,FEMENINO,88
DelitoSexuales,18/05/2017,MASCULINO,14
DelitoSexuales,19/05/2017,FEMENINO,81
DelitoSexuales,19/05/2017,MASCULINO,15
DelitoSexuales,20/05/2017,FEMENINO,76
DelitoSexuales,20/05/2017,MASCULINO,10
DelitoSexuales,21/05/2017,FEMENINO,66
DelitoSexuales,21/05/2017,MASCULINO,12
DelitoSexuales,22/05/2017,FEMENINO,98
DelitoSexuales,22/05/2017,MASCULINO,12
DelitoSexuales,23/05/2017,-,1
DelitoSexuales,23/05/2017,FEMENINO,80
DelitoSexuales,23/05/2017,MASCULINO,14
DelitoSexuales,24/05/2017,FEMENINO,50
DelitoSexuales,24/05/2017,MASCULINO,5
DelitoSexuales,25/05/2017,FEMENINO,71
DelitoSexuales,25/05/2017,MASCULINO,13
DelitoSexuales,26/05/2017,FEMENINO,69
DelitoSexuales,26/05/2017,MASCULINO,8
DelitoSexuales,27/05/2017,FEMENINO,68
DelitoSexuales,27/05/2017,MASCULINO,7
DelitoSexuales,28/05/2017,FEMENINO,57
DelitoSexuales,28/05/2017,MASCULINO,12
DelitoSexuales,29/05/2017,FEMENINO,37
DelitoSexuales,29/05/2017,MASCULINO,9
DelitoSexuales,30/05/2017,FEMENINO,90
DelitoSexuales,30/05/2017,MASCULINO,11
DelitoSexuales,31/05/2017,FEMENINO,85
DelitoSexuales,31/05/2017,MASCULINO,15
DelitoSexuales,01/06/2017,-,1
DelitoSexuales,01/06/2017,FEMENINO,155
DelitoSexuales,01/06/2017,MASCULINO,28
DelitoSexuales,02/06/2017,FEMENINO,81
DelitoSexuales,02/06/2017,MASCULINO,12
DelitoSexuales,03/06/2017,-,1
DelitoSexuales,03/06/2017,FEMENINO,56
DelitoSexuales,03/06/2017,MASCULINO,13
DelitoSexuales,04/06/2017,-,1
DelitoSexuales,04/06/2017,FEMENINO,72
DelitoSexuales,04/06/2017,MASCULINO,5
DelitoSexuales,05/06/2017,FEMENINO,87
DelitoSexuales,05/06/2017,MASCULINO,8
DelitoSexuales,06/06/2017,FEMENINO,74
DelitoSexuales,06/06/2017,MASCULINO,11
DelitoSexuales,07/06/2017,FEMENINO,55
DelitoSexuales,07/06/2017,MASCULINO,10
DelitoSexuales,08/06/2017,FEMENINO,70
DelitoSexuales,08/06/2017,MASCULINO,5
DelitoSexuales,09/06/2017,FEMENINO,88
DelitoSexuales,09/06/2017,MASCULINO,9
DelitoSexuales,10/06/2017,FEMENINO,56
DelitoSexuales,10/06/2017,MASCULINO,14
DelitoSexuales,11/06/2017,-,2
DelitoSexuales,11/06/2017,FEMENINO,74
DelitoSexuales,11/06/2017,MASCULINO,2
DelitoSexuales,12/06/2017,FEMENINO,72
DelitoSexuales,12/06/2017,MASCULINO,12
DelitoSexuales,13/06/2017,FEMENINO,71
DelitoSexuales,13/06/2017,MASCULINO,19
DelitoSexuales,14/06/2017,FEMENINO,79
DelitoSexuales,14/06/2017,MASCULINO,18
DelitoSexuales,15/06/2017,FEMENINO,99
DelitoSexuales,15/06/2017,MASCULINO,16
DelitoSexuales,16/06/2017,FEMENINO,76
DelitoSexuales,16/06/2017,MASCULINO,6
DelitoSexuales,17/06/2017,FEMENINO,55
DelitoSexuales,17/06/2017,MASCULINO,15
DelitoSexuales,18/06/2017,FEMENINO,60
DelitoSexuales,18/06/2017,MASCULINO,10
DelitoSexuales,19/06/2017,FEMENINO,66
DelitoSexuales,19/06/2017,MASCULINO,6
DelitoSexuales,20/06/2017,FEMENINO,83
DelitoSexuales,20/06/2017,MASCULINO,19
DelitoSexuales,21/06/2017,FEMENINO,66
DelitoSexuales,21/06/2017,MASCULINO,6
DelitoSexuales,22/06/2017,FEMENINO,59
DelitoSexuales,22/06/2017,MASCULINO,7
DelitoSexuales,23/06/2017,FEMENINO,63
DelitoSexuales,23/06/2017,MASCULINO,18
DelitoSexuales,24/06/2017,FEMENINO,66
DelitoSexuales,24/06/2017,MASCULINO,6
DelitoSexuales,25/06/2017,FEMENINO,69
DelitoSexuales,25/06/2017,MASCULINO,6
DelitoSexuales,26/06/2017,FEMENINO,54
DelitoSexuales,26/06/2017,MASCULINO,6
DelitoSexuales,27/06/2017,FEMENINO,68
DelitoSexuales,27/06/2017,MASCULINO,12
DelitoSexuales,28/06/2017,FEMENINO,61
DelitoSexuales,28/06/2017,MASCULINO,9
DelitoSexuales,29/06/2017,FEMENINO,63
DelitoSexuales,29/06/2017,MASCULINO,13
DelitoSexuales,30/06/2017,FEMENINO,69
DelitoSexuales,30/06/2017,MASCULINO,9
DelitoSexuales,01/07/2017,FEMENINO,122
DelitoSexuales,01/07/2017,MASCULINO,15
DelitoSexuales,02/07/2017,FEMENINO,74
DelitoSexuales,02/07/2017,MASCULINO,14
DelitoSexuales,03/07/2017,FEMENINO,70
DelitoSexuales,03/07/2017,MASCULINO,10
DelitoSexuales,04/07/2017,FEMENINO,76
DelitoSexuales,04/07/2017,MASCULINO,5
DelitoSexuales,05/07/2017,FEMENINO,72
DelitoSexuales,05/07/2017,MASCULINO,17
DelitoSexuales,06/07/2017,FEMENINO,64
DelitoSexuales,06/07/2017,MASCULINO,10
DelitoSexuales,07/07/2017,FEMENINO,96
DelitoSexuales,07/07/2017,MASCULINO,13
DelitoSexuales,08/07/2017,FEMENINO,60
DelitoSexuales,08/07/2017,MASCULINO,6
DelitoSexuales,09/07/2017,FEMENINO,61
DelitoSexuales,09/07/2017,MASCULINO,9
DelitoSexuales,10/07/2017,FEMENINO,96
DelitoSexuales,10/07/2017,MASCULINO,12
DelitoSexuales,11/07/2017,-,1
DelitoSexuales,11/07/2017,FEMENINO,89
DelitoSexuales,11/07/2017,MASCULINO,15
DelitoSexuales,12/07/2017,FEMENINO,79
DelitoSexuales,12/07/2017,MASCULINO,6
DelitoSexuales,13/07/2017,FEMENINO,64
DelitoSexuales,13/07/2017,MASCULINO,15
DelitoSexuales,14/07/2017,FEMENINO,87
DelitoSexuales,14/07/2017,MASCULINO,7
DelitoSexuales,15/07/2017,FEMENINO,81
DelitoSexuales,15/07/2017,MASCULINO,14
DelitoSexuales,16/07/2017,FEMENINO,89
DelitoSexuales,16/07/2017,MASCULINO,1
DelitoSexuales,17/07/2017,FEMENINO,83
DelitoSexuales,17/07/2017,MASCULINO,11
DelitoSexuales,18/07/2017,FEMENINO,72
DelitoSexuales,18/07/2017,MASCULINO,8
DelitoSexuales,19/07/2017,-,1
DelitoSexuales,19/07/2017,FEMENINO,94
DelitoSexuales,19/07/2017,MASCULINO,15
DelitoSexuales,20/07/2017,FEMENINO,64
DelitoSexuales,20/07/2017,MASCULINO,11
DelitoSexuales,21/07/2017,FEMENINO,70
DelitoSexuales,21/07/2017,MASCULINO,6
DelitoSexuales,22/07/2017,FEMENINO,63
DelitoSexuales,22/07/2017,MASCULINO,11
DelitoSexuales,23/07/2017,FEMENINO,52
DelitoSexuales,23/07/2017,MASCULINO,8
DelitoSexuales,24/07/2017,FEMENINO,80
DelitoSexuales,24/07/2017,MASCULINO,9
DelitoSexuales,25/07/2017,FEMENINO,90
DelitoSexuales,25/07/2017,MASCULINO,14
DelitoSexuales,26/07/2017,FEMENINO,80
DelitoSexuales,26/07/2017,MASCULINO,11
DelitoSexuales,27/07/2017,FEMENINO,81
DelitoSexuales,27/07/2017,MASCULINO,12
DelitoSexuales,28/07/2017,FEMENINO,82
DelitoSexuales,28/07/2017,MASCULINO,9
DelitoSexuales,29/07/2017,FEMENINO,57
DelitoSexuales,29/07/2017,MASCULINO,6
DelitoSexuales,30/07/2017,FEMENINO,71
DelitoSexuales,30/07/2017,MASCULINO,10
DelitoSexuales,31/07/2017,FEMENINO,79
DelitoSexuales,31/07/2017,MASCULINO,12
DelitoSexuales,01/08/2017,FEMENINO,169
DelitoSexuales,01/08/2017,MASCULINO,21
DelitoSexuales,02/08/2017,FEMENINO,85
DelitoSexuales,02/08/2017,MASCULINO,8
DelitoSexuales,03/08/2017,FEMENINO,73
DelitoSexuales,03/08/2017,MASCULINO,8
DelitoSexuales,04/08/2017,FEMENINO,98
DelitoSexuales,04/08/2017,MASCULINO,8
DelitoSexuales,05/08/2017,FEMENINO,64
DelitoSexuales,05/08/2017,MASCULINO,5
DelitoSexuales,06/08/2017,FEMENINO,55
DelitoSexuales,06/08/2017,MASCULINO,11
DelitoSexuales,07/08/2017,FEMENINO,56
DelitoSexuales,07/08/2017,MASCULINO,5
DelitoSexuales,08/08/2017,FEMENINO,92
DelitoSexuales,08/08/2017,MASCULINO,14
DelitoSexuales,09/08/2017,FEMENINO,77
DelitoSexuales,09/08/2017,MASCULINO,18
DelitoSexuales,10/08/2017,FEMENINO,100
DelitoSexuales,10/08/2017,MASCULINO,10
DelitoSexuales,11/08/2017,FEMENINO,77
DelitoSexuales,11/08/2017,MASCULINO,15
DelitoSexuales,12/08/2017,FEMENINO,68
DelitoSexuales,12/08/2017,MASCULINO,9
DelitoSexuales,13/08/2017,FEMENINO,62
DelitoSexuales,13/08/2017,MASCULINO,11
DelitoSexuales,14/08/2017,FEMENINO,97
DelitoSexuales,14/08/2017,MASCULINO,17
DelitoSexuales,15/08/2017,FEMENINO,112
DelitoSexuales,15/08/2017,MASCULINO,21
DelitoSexuales,16/08/2017,FEMENINO,79
DelitoSexuales,16/08/2017,MASCULINO,12
DelitoSexuales,17/08/2017,FEMENINO,86
DelitoSexuales,17/08/2017,MASCULINO,10
DelitoSexuales,18/08/2017,FEMENINO,104
DelitoSexuales,18/08/2017,MASCULINO,15
DelitoSexuales,19/08/2017,FEMENINO,56
DelitoSexuales,19/08/2017,MASCULINO,10
DelitoSexuales,20/08/2017,FEMENINO,64
DelitoSexuales,20/08/2017,MASCULINO,16
DelitoSexuales,21/08/2017,FEMENINO,65
DelitoSexuales,21/08/2017,MASCULINO,7
DelitoSexuales,22/08/2017,FEMENINO,101
DelitoSexuales,22/08/2017,MASCULINO,10
DelitoSexuales,23/08/2017,-,1
DelitoSexuales,23/08/2017,FEMENINO,99
DelitoSexuales,23/08/2017,MASCULINO,23
DelitoSexuales,24/08/2017,FEMENINO,95
DelitoSexuales,24/08/2017,MASCULINO,20
DelitoSexuales,25/08/2017,FEMENINO,78
DelitoSexuales,25/08/2017,MASCULINO,13
DelitoSexuales,26/08/2017,FEMENINO,44
DelitoSexuales,26/08/2017,MASCULINO,12
DelitoSexuales,27/08/2017,FEMENINO,63
DelitoSexuales,27/08/2017,MASCULINO,9
DelitoSexuales,28/08/2017,FEMENINO,76
DelitoSexuales,28/08/2017,MASCULINO,24
DelitoSexuales,29/08/2017,FEMENINO,65
DelitoSexuales,29/08/2017,MASCULINO,21
DelitoSexuales,30/08/2017,FEMENINO,82
DelitoSexuales,30/08/2017,MASCULINO,14
DelitoSexuales,31/08/2017,-,2
DelitoSexuales,31/08/2017,FEMENINO,78
DelitoSexuales,31/08/2017,MASCULINO,14
DelitoSexuales,01/09/2017,FEMENINO,148
DelitoSexuales,01/09/2017,MASCULINO,23
DelitoSexuales,02/09/2017,FEMENINO,56
DelitoSexuales,02/09/2017,MASCULINO,9
DelitoSexuales,03/09/2017,-,1
DelitoSexuales,03/09/2017,FEMENINO,75
DelitoSexuales,03/09/2017,MASCULINO,8
DelitoSexuales,04/09/2017,FEMENINO,79
DelitoSexuales,04/09/2017,MASCULINO,8
DelitoSexuales,05/09/2017,FEMENINO,96
DelitoSexuales,05/09/2017,MASCULINO,24
DelitoSexuales,06/09/2017,FEMENINO,93
DelitoSexuales,06/09/2017,MASCULINO,18
DelitoSexuales,07/09/2017,FEMENINO,82
DelitoSexuales,07/09/2017,MASCULINO,8
DelitoSexuales,08/09/2017,FEMENINO,101
DelitoSexuales,08/09/2017,MASCULINO,11
DelitoSexuales,09/09/2017,FEMENINO,60
DelitoSexuales,09/09/2017,MASCULINO,10
DelitoSexuales,10/09/2017,FEMENINO,54
DelitoSexuales,10/09/2017,MASCULINO,11
DelitoSexuales,11/09/2017,FEMENINO,62
DelitoSexuales,11/09/2017,MASCULINO,7
DelitoSexuales,12/09/2017,FEMENINO,80
DelitoSexuales,12/09/2017,MASCULINO,10
DelitoSexuales,13/09/2017,FEMENINO,66
DelitoSexuales,13/09/2017,MASCULINO,13
DelitoSexuales,14/09/2017,FEMENINO,94
DelitoSexuales,14/09/2017,MASCULINO,14
DelitoSexuales,15/09/2017,FEMENINO,116
DelitoSexuales,15/09/2017,MASCULINO,13
DelitoSexuales,16/09/2017,FEMENINO,81
DelitoSexuales,16/09/2017,MASCULINO,8
DelitoSexuales,17/09/2017,FEMENINO,85
DelitoSexuales,17/09/2017,MASCULINO,13
DelitoSexuales,18/09/2017,FEMENINO,95
DelitoSexuales,18/09/2017,MASCULINO,12
DelitoSexuales,19/09/2017,FEMENINO,99
DelitoSexuales,19/09/2017,MASCULINO,8
DelitoSexuales,20/09/2017,FEMENINO,97
DelitoSexuales,20/09/2017,MASCULINO,17
DelitoSexuales,21/09/2017,FEMENINO,97
DelitoSexuales,21/09/2017,MASCULINO,11
DelitoSexuales,22/09/2017,FEMENINO,82
DelitoSexuales,22/09/2017,MASCULINO,11
DelitoSexuales,23/09/2017,FEMENINO,52
DelitoSexuales,23/09/2017,MASCULINO,6
DelitoSexuales,24/09/2017,FEMENINO,73
DelitoSexuales,24/09/2017,MASCULINO,10
DelitoSexuales,25/09/2017,-,1
DelitoSexuales,25/09/2017,FEMENINO,88
DelitoSexuales,25/09/2017,MASCULINO,9
DelitoSexuales,26/09/2017,FEMENINO,72
DelitoSexuales,26/09/2017,MASCULINO,9
DelitoSexuales,27/09/2017,FEMENINO,74
DelitoSexuales,27/09/2017,MASCULINO,4
DelitoSexuales,28/09/2017,FEMENINO,86
DelitoSexuales,28/09/2017,MASCULINO,10
DelitoSexuales,29/09/2017,-,2
DelitoSexuales,29/09/2017,FEMENINO,67
DelitoSexuales,29/09/2017,MASCULINO,15
DelitoSexuales,30/09/2017,-,1
DelitoSexuales,30/09/2017,FEMENINO,60
DelitoSexuales,30/09/2017,MASCULINO,9
DelitoSexuales,01/10/2017,FEMENINO,121
DelitoSexuales,01/10/2017,MASCULINO,15
DelitoSexuales,02/10/2017,-,1
DelitoSexuales,02/10/2017,FEMENINO,101
DelitoSexuales,02/10/2017,MASCULINO,23
DelitoSexuales,03/10/2017,FEMENINO,78
DelitoSexuales,03/10/2017,MASCULINO,13
DelitoSexuales,04/10/2017,FEMENINO,82
DelitoSexuales,04/10/2017,MASCULINO,12
DelitoSexuales,05/10/2017,FEMENINO,71
DelitoSexuales,05/10/2017,MASCULINO,11
DelitoSexuales,06/10/2017,-,2
DelitoSexuales,06/10/2017,FEMENINO,60
DelitoSexuales,06/10/2017,MASCULINO,10
DelitoSexuales,07/10/2017,FEMENINO,68
DelitoSexuales,07/10/2017,MASCULINO,12
DelitoSexuales,08/10/2017,FEMENINO,63
DelitoSexuales,08/10/2017,MASCULINO,6
DelitoSexuales,09/10/2017,FEMENINO,90
DelitoSexuales,09/10/2017,MASCULINO,11
DelitoSexuales,10/10/2017,FEMENINO,113
DelitoSexuales,10/10/2017,MASCULINO,16
DelitoSexuales,11/10/2017,FEMENINO,65
DelitoSexuales,11/10/2017,MASCULINO,9
DelitoSexuales,12/10/2017,FEMENINO,66
DelitoSexuales,12/10/2017,MASCULINO,16
DelitoSexuales,13/10/2017,FEMENINO,73
DelitoSexuales,13/10/2017,MASCULINO,9
DelitoSexuales,14/10/2017,FEMENINO,52
DelitoSexuales,14/10/2017,MASCULINO,6
DelitoSexuales,15/10/2017,-,1
DelitoSexuales,15/10/2017,FEMENINO,87
DelitoSexuales,15/10/2017,MASCULINO,18
DelitoSexuales,16/10/2017,FEMENINO,58
DelitoSexuales,16/10/2017,MASCULINO,7
DelitoSexuales,17/10/2017,FEMENINO,92
DelitoSexuales,17/10/2017,MASCULINO,16
DelitoSexuales,18/10/2017,FEMENINO,71
DelitoSexuales,18/10/2017,MASCULINO,8
DelitoSexuales,19/10/2017,FEMENINO,68
DelitoSexuales,19/10/2017,MASCULINO,7
DelitoSexuales,20/10/2017,-,1
DelitoSexuales,20/10/2017,FEMENINO,94
DelitoSexuales,20/10/2017,MASCULINO,20
DelitoSexuales,21/10/2017,FEMENINO,54
DelitoSexuales,21/10/2017,MASCULINO,6
DelitoSexuales,22/10/2017,FEMENINO,62
DelitoSexuales,22/10/2017,MASCULINO,6
DelitoSexuales,23/10/2017,FEMENINO,71
DelitoSexuales,23/10/2017,MASCULINO,13
DelitoSexuales,24/10/2017,FEMENINO,72
DelitoSexuales,24/10/2017,MASCULINO,8
DelitoSexuales,25/10/2017,-,1
DelitoSexuales,25/10/2017,FEMENINO,61
DelitoSexuales,25/10/2017,MASCULINO,14
DelitoSexuales,26/10/2017,FEMENINO,44
DelitoSexuales,26/10/2017,MASCULINO,6
DelitoSexuales,27/10/2017,FEMENINO,62
DelitoSexuales,27/10/2017,MASCULINO,7
DelitoSexuales,28/10/2017,FEMENINO,51
DelitoSexuales,28/10/2017,MASCULINO,6
DelitoSexuales,29/10/2017,FEMENINO,32
DelitoSexuales,29/10/2017,MASCULINO,3
DelitoSexuales,30/10/2017,FEMENINO,36
DelitoSexuales,30/10/2017,MASCULINO,4
DelitoSexuales,31/10/2017,-,1
DelitoSexuales,31/10/2017,FEMENINO,57
DelitoSexuales,31/10/2017,MASCULINO,7
DelitoSexuales,01/11/2017,-,1
DelitoSexuales,01/11/2017,FEMENINO,90
DelitoSexuales,01/11/2017,MASCULINO,18
DelitoSexuales,02/11/2017,FEMENINO,77
DelitoSexuales,02/11/2017,MASCULINO,14
DelitoSexuales,03/11/2017,FEMENINO,59
DelitoSexuales,03/11/2017,MASCULINO,17
DelitoSexuales,04/11/2017,FEMENINO,52
DelitoSexuales,04/11/2017,MASCULINO,11
DelitoSexuales,05/11/2017,FEMENINO,66
DelitoSexuales,05/11/2017,MASCULINO,16
DelitoSexuales,06/11/2017,FEMENINO,45
DelitoSexuales,06/11/2017,MASCULINO,8
DelitoSexuales,07/11/2017,FEMENINO,84
DelitoSexuales,07/11/2017,MASCULINO,8
DelitoSexuales,08/11/2017,FEMENINO,64
DelitoSexuales,08/11/2017,MASCULINO,12
DelitoSexuales,09/11/2017,-,1
DelitoSexuales,09/11/2017,FEMENINO,86
DelitoSexuales,09/11/2017,MASCULINO,10
DelitoSexuales,10/11/2017,FEMENINO,83
DelitoSexuales,10/11/2017,MASCULINO,15
DelitoSexuales,11/11/2017,FEMENINO,52
DelitoSexuales,11/11/2017,MASCULINO,10
DelitoSexuales,12/11/2017,FEMENINO,59
DelitoSexuales,12/11/2017,MASCULINO,6
DelitoSexuales,13/11/2017,FEMENINO,50
DelitoSexuales,13/11/2017,MASCULINO,12
DelitoSexuales,14/11/2017,-,1
DelitoSexuales,14/11/2017,FEMENINO,92
DelitoSexuales,14/11/2017,MASCULINO,10
DelitoSexuales,15/11/2017,-,1
DelitoSexuales,15/11/2017,FEMENINO,80
DelitoSexuales,15/11/2017,MASCULINO,19
DelitoSexuales,16/11/2017,FEMENINO,66
DelitoSexuales,16/11/2017,MASCULINO,15
DelitoSexuales,17/11/2017,FEMENINO,89
DelitoSexuales,17/11/2017,MASCULINO,20
DelitoSexuales,18/11/2017,FEMENINO,57
DelitoSexuales,18/11/2017,MASCULINO,9
DelitoSexuales,19/11/2017,FEMENINO,58
DelitoSexuales,19/11/2017,MASCULINO,4
DelitoSexuales,20/11/2017,FEMENINO,88
DelitoSexuales,20/11/2017,MASCULINO,12
DelitoSexuales,21/11/2017,FEMENINO,87
DelitoSexuales,21/11/2017,MASCULINO,8
DelitoSexuales,22/11/2017,FEMENINO,73
DelitoSexuales,22/11/2017,MASCULINO,20
DelitoSexuales,23/11/2017,FEMENINO,79
DelitoSexuales,23/11/2017,MASCULINO,6
DelitoSexuales,24/11/2017,FEMENINO,83
DelitoSexuales,24/11/2017,MASCULINO,6
DelitoSexuales,25/11/2017,FEMENINO,54
DelitoSexuales,25/11/2017,MASCULINO,4
DelitoSexuales,26/11/2017,FEMENINO,71
DelitoSexuales,26/11/2017,MASCULINO,6
DelitoSexuales,27/11/2017,FEMENINO,86
DelitoSexuales,27/11/2017,MASCULINO,10
DelitoSexuales,28/11/2017,FEMENINO,85
DelitoSexuales,28/11/2017,MASCULINO,14
DelitoSexuales,29/11/2017,FEMENINO,79
DelitoSexuales,29/11/2017,MASCULINO,10
DelitoSexuales,30/11/2017,FEMENINO,49
DelitoSexuales,30/11/2017,MASCULINO,7
DelitoSexuales,01/12/2017,FEMENINO,78
DelitoSexuales,01/12/2017,MASCULINO,22
DelitoSexuales,02/12/2017,FEMENINO,67
DelitoSexuales,02/12/2017,MASCULINO,6
DelitoSexuales,03/12/2017,FEMENINO,79
DelitoSexuales,03/12/2017,MASCULINO,11
DelitoSexuales,04/12/2017,FEMENINO,67
DelitoSexuales,04/12/2017,MASCULINO,16
DelitoSexuales,05/12/2017,FEMENINO,61
DelitoSexuales,05/12/2017,MASCULINO,15
DelitoSexuales,06/12/2017,FEMENINO,58
DelitoSexuales,06/12/2017,MASCULINO,9
DelitoSexuales,07/12/2017,FEMENINO,48
DelitoSexuales,07/12/2017,MASCULINO,14
DelitoSexuales,08/12/2017,FEMENINO,65
DelitoSexuales,08/12/2017,MASCULINO,10
DelitoSexuales,09/12/2017,FEMENINO,59
DelitoSexuales,09/12/2017,MASCULINO,4
DelitoSexuales,10/12/2017,FEMENINO,47
DelitoSexuales,10/12/2017,MASCULINO,13
DelitoSexuales,11/12/2017,FEMENINO,62
DelitoSexuales,11/12/2017,MASCULINO,7
DelitoSexuales,12/12/2017,FEMENINO,58
DelitoSexuales,12/12/2017,MASCULINO,12
DelitoSexuales,13/12/2017,FEMENINO,53
DelitoSexuales,13/12/2017,MASCULINO,8
DelitoSexuales,14/12/2017,FEMENINO,59
DelitoSexuales,14/12/2017,MASCULINO,16
DelitoSexuales,15/12/2017,FEMENINO,58
DelitoSexuales,15/12/2017,MASCULINO,1
DelitoSexuales,16/12/2017,FEMENINO,36
DelitoSexuales,16/12/2017,MASCULINO,5
DelitoSexuales,17/12/2017,FEMENINO,53
DelitoSexuales,17/12/2017,MASCULINO,9
DelitoSexuales,18/12/2017,FEMENINO,42
DelitoSexuales,18/12/2017,MASCULINO,8
DelitoSexuales,19/12/2017,FEMENINO,27
DelitoSexuales,19/12/2017,MASCULINO,3
DelitoSexuales,20/12/2017,FEMENINO,24
DelitoSexuales,20/12/2017,MASCULINO,5
DelitoSexuales,21/12/2017,FEMENINO,32
DelitoSexuales,21/12/2017,MASCULINO,8
DelitoSexuales,22/12/2017,FEMENINO,37
DelitoSexuales,22/12/2017,MASCULINO,3
