"mo","le","ite","type_est","modulo","course_branch_lesson_name","item","course_item_type_desc","part_modulo","part_leccion","part_item","prom_intentos","prom_act_aprendizaje","completitud_modulo","completitud_lec"
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 5,A,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Mapa conceptual del módulo,supplement,13,4,,,,0.34,0.50
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 6,A,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Cuestionario final módulo magnitudes y medidas,exam,13,4,3,2.00,,0.34,0.50
Mod 5,Mod 5-Les 4,Mod 5-Les 4-Ite 7,A,Magnitudes y medidas. Medidas directas,Evolución histórica y social de las unidades de medida,Bibliografía magnitudes y medidas,supplement,13,4,,,,0.34,0.50
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 0,A,Aplicación de los conceptos aprendidos,Cierre del curso,Construcción de un mueble (actividad de aprendizaje),ungraded lti,5,5,,,1.00,0.70,0.70
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 1,A,Aplicación de los conceptos aprendidos,Cierre del curso,Mapa conceptual de los conceptos aprendidos en el curso,supplement,5,5,,,,0.70,0.70
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 2,A,Aplicación de los conceptos aprendidos,Cierre del curso,Aplicación de los conceptos aprendidos,quiz,5,5,5,,,0.70,0.70
Mod 6,Mod 6-Les 0,Mod 6-Les 0-Ite 3,A,Aplicación de los conceptos aprendidos,Cierre del curso,Video de cierre del curso,lecture,5,5,3,,,0.70,0.70
Mod 0,Mod 0-Les 0,Mod 0-Les 0-Ite 0,N,Bienvenida,Bienvenida al curso,Bienvenida,lecture,1603,1603,1522,,,0.83,0.83
Mod 0,Mod 0-Les 0,Mod 0-Les 0-Ite 1,N,Bienvenida,Bienvenida al curso,Presentación del curso,others,1603,1603,1590,,,0.83,0.83
Mod 0,Mod 0-Les 0,Mod 0-Les 0-Ite 2,N,Bienvenida,Bienvenida al curso,Introducción al curso,lecture,1603,1603,924,,,0.83,0.83
Mod 0,Mod 0-Les 0,Mod 0-Les 0-Ite 3,N,Bienvenida,Bienvenida al curso,Recomendaciones para el éxito,others,1603,1603,1590,,,0.83,0.83
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 0,N,Números naturales y sistemas de numeración,Origen de los números naturales,Origen de los números naturales,lecture,937,916,858,,,0.42,0.73
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 1,N,Números naturales y sistemas de numeración,Origen de los números naturales,Mapa conceptual del origen de los números naturales,supplement,937,916,,,,0.42,0.73
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 2,N,Números naturales y sistemas de numeración,Origen de los números naturales,¿Qué sabes del número natural?,quiz,937,916,758,,,0.42,0.73
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 3,N,Números naturales y sistemas de numeración,Origen de los números naturales,Historia de los números naturales,lecture,937,916,697,,,0.42,0.73
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 4,N,Números naturales y sistemas de numeración,Origen de los números naturales,Mapa conceptual de la historia de los números naturales,supplement,937,916,,,,0.42,0.73
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 5,N,Números naturales y sistemas de numeración,Origen de los números naturales,Relación de correspondencia,quiz,937,916,614,,,0.42,0.73
Mod 1,Mod 1-Les 0,Mod 1-Les 0-Ite 6,N,Números naturales y sistemas de numeración,Origen de los números naturales,Los enchufes (actividad de aprendizaje),ungraded lti,937,916,2,,1.00,0.42,0.73
Mod 1,Mod 1-Les 1,Mod 1-Les 1-Ite 0,N,Números naturales y sistemas de numeración,Usos de los números naturales,¿En qué se  diferencian cuantificar y contar?,lecture,937,490,490,,,0.42,0.80
Mod 1,Mod 1-Les 1,Mod 1-Les 1-Ite 1,N,Números naturales y sistemas de numeración,Usos de los números naturales,Mapa conceptual de los usos de los números naturales,supplement,937,490,,,,0.42,0.80
Mod 1,Mod 1-Les 1,Mod 1-Les 1-Ite 2,N,Números naturales y sistemas de numeración,Usos de los números naturales,Compra - venta (actividad de aprendizaje),ungraded lti,937,490,3,,1.00,0.42,0.80
Mod 1,Mod 1-Les 1,Mod 1-Les 1-Ite 3,N,Números naturales y sistemas de numeración,Usos de los números naturales,Número de identificación (actividad de aprendizaje),ungraded lti,937,490,,,1.00,0.42,0.80
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 0,N,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,¿Sabes cuántos pasos sigues para contar?,quiz,937,399,368,,,0.42,0.81
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 1,N,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,¿Qué  hacemos  cuando  contamos?,lecture,937,399,371,,,0.42,0.81
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 2,N,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,Mapa conceptual de los principios del conteo,supplement,937,399,,,,0.42,0.81
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 3,N,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,Secuencias de conteo (actividad de aprendizaje),ungraded lti,937,399,2,,1.00,0.42,0.81
Mod 1,Mod 1-Les 2,Mod 1-Les 2-Ite 4,N,Números naturales y sistemas de numeración,Cuantificación: principios de conteo,Error de conteo de un niño (actividad de aprendizaje),ungraded lti,937,399,1,,1.00,0.42,0.81
Mod 1,Mod 1-Les 3,Mod 1-Les 3-Ite 0,N,Números naturales y sistemas de numeración,Representación de los números naturales,¿Qué es y cómo se representa un número?,quiz,937,352,320,,,0.42,0.83
Mod 1,Mod 1-Les 3,Mod 1-Les 3-Ite 1,N,Números naturales y sistemas de numeración,Representación de los números naturales,Pensemos  en  diferentes  formas de  expresar el  número  tres,lecture,937,352,324,,,0.42,0.83
Mod 1,Mod 1-Les 3,Mod 1-Les 3-Ite 2,N,Números naturales y sistemas de numeración,Representación de los números naturales,Mapa conceptual de las representaciones de los números naturales,supplement,937,352,,,,0.42,0.83
Mod 1,Mod 1-Les 3,Mod 1-Les 3-Ite 3,N,Números naturales y sistemas de numeración,Representación de los números naturales,Formas de representar un número (actividad de aprendizaje),ungraded lti,937,352,,,1.00,0.42,0.83
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 0,N,Números naturales y sistemas de numeración,Sistema decimal de numeración,¿Qué es el  sistema  decimal de  numeración  ?,lecture,937,392,273,,,0.42,0.67
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 1,N,Números naturales y sistemas de numeración,Sistema decimal de numeración,Mapa conceptual del sistema decimal de numeración,supplement,937,392,,,,0.42,0.67
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 2,N,Números naturales y sistemas de numeración,Sistema decimal de numeración,Sistemas de numeración,quiz,937,392,266,,,0.42,0.67
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 3,N,Números naturales y sistemas de numeración,Sistema decimal de numeración,Reglas del sistema de numeración (actividad de aprendizaje),ungraded lti,937,392,,,1.00,0.42,0.67
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 4,N,Números naturales y sistemas de numeración,Sistema decimal de numeración,Resumen de las cuestiones claves de los números naturales y los sistemas de numeración,lecture,937,392,232,,,0.42,0.67
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 5,N,Números naturales y sistemas de numeración,Sistema decimal de numeración,Mapa conceptual del resumen de las cuestiones claves de los números naturales y los sistemas de numeración,supplement,937,392,,,,0.42,0.67
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 6,N,Números naturales y sistemas de numeración,Sistema decimal de numeración,Mapa conceptual del módulo,supplement,937,392,,,,0.42,0.67
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 7,N,Números naturales y sistemas de numeración,Sistema decimal de numeración,Cuestionario final módulo números naturales y sistemas de numeración,exam,937,392,346,2.00,,0.42,0.67
Mod 1,Mod 1-Les 4,Mod 1-Les 4-Ite 8,N,Números naturales y sistemas de numeración,Sistema decimal de numeración,Bibliografía números naturales y sistemas de numeración,supplement,937,392,,,,0.42,0.67
Mod 2,Mod 2-Les 0,Mod 2-Les 0-Ite 0,N,Aritmética de los números naturales,Significados y representaciones de las operaciones aditivas,Introducción a la aritmética de los números naturales,lecture,323,298,286,,,0.43,0.74
Mod 2,Mod 2-Les 0,Mod 2-Les 0-Ite 1,N,Aritmética de los números naturales,Significados y representaciones de las operaciones aditivas,Mapa conceptual de la introducción a la aritmética de los números naturales,supplement,323,298,,,,0.43,0.74
Mod 2,Mod 2-Les 0,Mod 2-Les 0-Ite 2,N,Aritmética de los números naturales,Significados y representaciones de las operaciones aditivas,Concepciones de la adición,lecture,323,298,238,,,0.43,0.74
Mod 2,Mod 2-Les 0,Mod 2-Les 0-Ite 3,N,Aritmética de los números naturales,Significados y representaciones de las operaciones aditivas,Mapa conceptual de las concepciones de la adición,supplement,323,298,,,,0.43,0.74
Mod 2,Mod 2-Les 0,Mod 2-Les 0-Ite 4,N,Aritmética de los números naturales,Significados y representaciones de las operaciones aditivas,Situación de ahorro (actividad de aprendizaje),ungraded lti,323,298,,,1.00,0.43,0.74
Mod 2,Mod 2-Les 1,Mod 2-Les 1-Ite 0,N,Aritmética de los números naturales,Propiedades de las operaciones aditivas,¿Cumplen las mismas propiedades la adición y la sustracción?,lecture,323,197,183,,,0.43,0.85
Mod 2,Mod 2-Les 1,Mod 2-Les 1-Ite 1,N,Aritmética de los números naturales,Propiedades de las operaciones aditivas,Mapa conceptual de las propiedades de las operaciones aditivas,supplement,323,197,,,,0.43,0.85
Mod 2,Mod 2-Les 1,Mod 2-Les 1-Ite 2,N,Aritmética de los números naturales,Propiedades de las operaciones aditivas,Operaciones aditivas,quiz,323,197,182,,,0.43,0.85
Mod 2,Mod 2-Les 1,Mod 2-Les 1-Ite 3,N,Aritmética de los números naturales,Propiedades de las operaciones aditivas,Verificación de problemas (actividad de aprendizaje),ungraded lti,323,197,,,1.00,0.43,0.85
Mod 2,Mod 2-Les 2,Mod 2-Les 2-Ite 0,N,Aritmética de los números naturales,Formas de realizar la adición y la sustracción,¿Cómo hacer una adición con el ábaco vertical?,lecture,323,153,153,,,0.43,0.89
Mod 2,Mod 2-Les 2,Mod 2-Les 2-Ite 1,N,Aritmética de los números naturales,Formas de realizar la adición y la sustracción,Mapa conceptual de las formas de sumar y restar,supplement,323,153,,,,0.43,0.89
Mod 2,Mod 2-Les 2,Mod 2-Les 2-Ite 2,N,Aritmética de los números naturales,Formas de realizar la adición y la sustracción,Procedimientos de cálculo (actividad de aprendizaje),ungraded lti,323,153,1,,1.00,0.43,0.89
Mod 2,Mod 2-Les 3,Mod 2-Les 3-Ite 0,N,Aritmética de los números naturales,Significados y representaciones de las operaciones multiplicativas,Significados de la división y la multiplicación,lecture,323,132,132,,,0.43,0.84
Mod 2,Mod 2-Les 3,Mod 2-Les 3-Ite 1,N,Aritmética de los números naturales,Significados y representaciones de las operaciones multiplicativas,Mapa conceptual de los significados de la división y la multiplicación,supplement,323,132,,,,0.43,0.84
Mod 2,Mod 2-Les 3,Mod 2-Les 3-Ite 2,N,Aritmética de los números naturales,Significados y representaciones de las operaciones multiplicativas,Amortización de crédito bancario (actividad de aprendizaje),ungraded lti,323,132,1,,1.00,0.43,0.84
Mod 2,Mod 2-Les 3,Mod 2-Les 3-Ite 3,N,Aritmética de los números naturales,Significados y representaciones de las operaciones multiplicativas,Publicidad falsa de helados (actividad de aprendizaje),ungraded lti,323,132,,,1.00,0.43,0.84
Mod 2,Mod 2-Les 4,Mod 2-Les 4-Ite 0,N,Aritmética de los números naturales,Propiedades de las operaciones multiplicativas,¿Cumplen la propiedad conmutativa la multiplicación y la división?,lecture,323,132,120,,,0.43,0.86
Mod 2,Mod 2-Les 4,Mod 2-Les 4-Ite 1,N,Aritmética de los números naturales,Propiedades de las operaciones multiplicativas,Mapa conceptual de las propiedades de las operaciones multiplicativas,supplement,323,132,,,,0.43,0.86
Mod 2,Mod 2-Les 4,Mod 2-Les 4-Ite 2,N,Aritmética de los números naturales,Propiedades de las operaciones multiplicativas,Operaciones multiplicativas,quiz,323,132,125,,,0.43,0.86
Mod 2,Mod 2-Les 4,Mod 2-Les 4-Ite 3,N,Aritmética de los números naturales,Propiedades de las operaciones multiplicativas,Los caramelos de Lucy (actividad de aprendizaje),ungraded lti,323,132,,,1.00,0.43,0.86
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 0,N,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Significado de la multiplicación: ábaco vertical,lecture,323,157,112,,,0.43,0.69
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 1,N,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Mapa conceptual de las formas de multiplicar y dividir,supplement,323,157,,,,0.43,0.69
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 2,N,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Multiplicación/división en el ábaco (actividad de aprendizaje),ungraded lti,323,157,,,1.00,0.43,0.69
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 3,N,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Resumen de las cuestiones claves de la aritmética de los números naturales,lecture,323,157,99,,,0.43,0.69
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 4,N,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Mapa conceptual del resumen de las cuestiones claves de la aritmética de los números naturales,supplement,323,157,,,,0.43,0.69
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 5,N,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Mapa conceptual del módulo,supplement,323,157,,,,0.43,0.69
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 6,N,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Cuestionario final módulo aritmética de los números naturales,exam,323,157,145,2.00,,0.43,0.69
Mod 2,Mod 2-Les 5,Mod 2-Les 5-Ite 7,N,Aritmética de los números naturales,Formas de realizar la multiplicación y la división,Bibliografía aritmética de los números naturales,supplement,323,157,,,,0.43,0.69
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 0,N,Números racionales,Elementos y representaciones de números racionales,Introducción a números racionales,lecture,137,131,116,,,0.45,0.73
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 1,N,Números racionales,Elementos y representaciones de números racionales,Mapa conceptual de la introducción a números racionales,supplement,137,131,,,,0.45,0.73
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 2,N,Números racionales,Elementos y representaciones de números racionales,Representaciones de números racionales,quiz,137,131,107,,,0.45,0.73
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 3,N,Números racionales,Elementos y representaciones de números racionales,Representación de los racionales (actividad de aprendizaje),ungraded lti,137,131,,,1.00,0.45,0.73
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 4,N,Números racionales,Elementos y representaciones de números racionales,Elementos y representaciones de los números racionales,lecture,137,131,86,,,0.45,0.73
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 5,N,Números racionales,Elementos y representaciones de números racionales,Mapa conceptual de las representaciones de los números racionales,supplement,137,131,,,,0.45,0.73
Mod 3,Mod 3-Les 0,Mod 3-Les 0-Ite 6,N,Números racionales,Elementos y representaciones de números racionales,Error en un número racional (actividad de aprendizaje),ungraded lti,137,131,,,1.00,0.45,0.73
Mod 3,Mod 3-Les 1,Mod 3-Les 1-Ite 0,N,Números racionales,Significados de los números racionales,Significados de los números racionales,lecture,137,83,76,,,0.45,0.80
Mod 3,Mod 3-Les 1,Mod 3-Les 1-Ite 1,N,Números racionales,Significados de los números racionales,Mapa conceptual de los significados de los números racionales,supplement,137,83,,,,0.45,0.80
Mod 3,Mod 3-Les 1,Mod 3-Les 1-Ite 2,N,Números racionales,Significados de los números racionales,Números racionales,quiz,137,83,76,,,0.45,0.80
Mod 3,Mod 3-Les 1,Mod 3-Les 1-Ite 3,N,Números racionales,Significados de los números racionales,Identificar el significado de la fracción (actividad de aprendizaje),ungraded lti,137,83,,,1.00,0.45,0.80
Mod 3,Mod 3-Les 2,Mod 3-Les 2-Ite 0,N,Números racionales,Operaciones con fracciones,Operaciones con fracciones,lecture,137,77,70,,,0.45,0.80
Mod 3,Mod 3-Les 2,Mod 3-Les 2-Ite 1,N,Números racionales,Operaciones con fracciones,Mapa conceptual de operaciones con fracciones,supplement,137,77,,,,0.45,0.80
Mod 3,Mod 3-Les 2,Mod 3-Les 2-Ite 2,N,Números racionales,Operaciones con fracciones,Operaciones con fracciones,quiz,137,77,62,,,0.45,0.80
Mod 3,Mod 3-Les 2,Mod 3-Les 2-Ite 3,N,Números racionales,Operaciones con fracciones,Contenido de una porción (actividad de aprendizaje),ungraded lti,137,77,,,1.00,0.45,0.80
Mod 3,Mod 3-Les 3,Mod 3-Les 3-Ite 0,N,Números racionales,Decimales,Números decimales,lecture,137,53,53,,,0.45,0.82
Mod 3,Mod 3-Les 3,Mod 3-Les 3-Ite 1,N,Números racionales,Decimales,Mapa conceptual de la multiplicación de decimales y fracciones,supplement,137,53,,,,0.45,0.82
Mod 3,Mod 3-Les 3,Mod 3-Les 3-Ite 2,N,Números racionales,Decimales,Una pequeña parte del metro (actividad de aprendizaje),ungraded lti,137,53,,,1.00,0.45,0.82
Mod 3,Mod 3-Les 3,Mod 3-Les 3-Ite 3,N,Números racionales,Decimales,Sistema métrico decimal (actividad de aprendizaje),ungraded lti,137,53,,,1.00,0.45,0.82
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 0,N,Números racionales,Razón y proporción,Proporcionalidad entre cantidades,lecture,137,63,45,,,0.45,0.62
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 1,N,Números racionales,Razón y proporción,Mapa conceptual de razón y proporción,supplement,137,63,,,,0.45,0.62
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 2,N,Números racionales,Razón y proporción,Cantidad desconocida,quiz,137,63,45,,,0.45,0.62
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 3,N,Números racionales,Razón y proporción,Resumen de las cuestiones claves de los números racionales,lecture,137,63,41,,,0.45,0.62
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 4,N,Números racionales,Razón y proporción,Mapa conceptual del resumen de las cuestiones claves de los números racionales,supplement,137,63,,,,0.45,0.62
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 5,N,Números racionales,Razón y proporción,Perímetro - lado del cuadrado (actividad de aprendizaje),ungraded lti,137,63,,,1.00,0.45,0.62
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 6,N,Números racionales,Razón y proporción,Mapa conceptual del módulo,supplement,137,63,,,,0.45,0.62
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 7,N,Números racionales,Razón y proporción,Cuestionario final módulo números racionales,exam,137,63,52,2.00,,0.45,0.62
Mod 3,Mod 3-Les 4,Mod 3-Les 4-Ite 8,N,Números racionales,Razón y proporción,Bibliografía: Números racionales,supplement,137,63,,,,0.45,0.62
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 0,N,Geometría elemental del plano,Nociones geométricas básicas,Introducción a geometría elemental del plano,lecture,51,49,40,,,0.38,0.68
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 1,N,Geometría elemental del plano,Nociones geométricas básicas,Mapa conceptual de la introducción a geometría elemental del plano,supplement,51,49,,,,0.38,0.68
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 2,N,Geometría elemental del plano,Nociones geométricas básicas,Geometría,quiz,51,49,33,,,0.38,0.68
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 3,N,Geometría elemental del plano,Nociones geométricas básicas,Nociones básicas,lecture,51,49,33,,,0.38,0.68
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 4,N,Geometría elemental del plano,Nociones geométricas básicas,Mapa conceptual de las nociones básicas,supplement,51,49,,,,0.38,0.68
Mod 4,Mod 4-Les 0,Mod 4-Les 0-Ite 5,N,Geometría elemental del plano,Nociones geométricas básicas,Segmentos (actividad de aprendizaje),ungraded lti,51,49,,,1.00,0.38,0.68
Mod 4,Mod 4-Les 1,Mod 4-Les 1-Ite 0,N,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Características de los polígonos,lecture,51,28,24,,,0.38,0.75
Mod 4,Mod 4-Les 1,Mod 4-Les 1-Ite 1,N,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Mapa conceptual de las figuras planas,supplement,51,28,,,,0.38,0.75
Mod 4,Mod 4-Les 1,Mod 4-Les 1-Ite 2,N,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Figuras geométricas,quiz,51,28,19,,,0.38,0.75
Mod 4,Mod 4-Les 1,Mod 4-Les 1-Ite 3,N,Geometría elemental del plano,Polígonos y otras figuras geométricas planas,Poligonal y polígono (actividad de aprendizaje),ungraded lti,51,28,,,1.00,0.38,0.75
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 0,N,Geometría elemental del plano,Los triángulos (tipos y propiedades),Características de los triángulos,lecture,51,24,19,,,0.38,0.67
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 1,N,Geometría elemental del plano,Los triángulos (tipos y propiedades),Mapa conceptual de los triángulos,supplement,51,24,,,,0.38,0.67
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 2,N,Geometría elemental del plano,Los triángulos (tipos y propiedades),Triángulos,quiz,51,24,17,,,0.38,0.67
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 3,N,Geometría elemental del plano,Los triángulos (tipos y propiedades),Clasificación de triángulos (actividad de aprendizaje),ungraded lti,51,24,,,1.00,0.38,0.67
Mod 4,Mod 4-Les 2,Mod 4-Les 2-Ite 4,N,Geometría elemental del plano,Los triángulos (tipos y propiedades),Medidas de ángulos (actividad de aprendizaje),ungraded lti,51,24,,,1.00,0.38,0.67
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 0,N,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Tipos de cuadriláteros,lecture,51,24,14,,,0.38,0.53
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 1,N,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Mapa conceptual de los cuadriláteros,supplement,51,24,,,,0.38,0.53
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 2,N,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Clasificación de cuadriláteros (actividad de aprendizaje),ungraded lti,51,24,,,1.00,0.38,0.53
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 3,N,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Clasificación de figuras,quiz,51,24,13,,,0.38,0.53
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 4,N,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Resumen de las cuestiones claves de la geometría elemental del plano,lecture,51,24,13,,,0.38,0.53
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 5,N,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Mapa conceptual del resumen de las cuestiones claves de la geometría elemental del plano,supplement,51,24,,,,0.38,0.53
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 6,N,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Mapa conceptual del módulo,supplement,51,24,,,,0.38,0.53
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 7,N,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Cuestionario final módulo geometría elemental del plano,exam,51,24,18,2.00,,0.38,0.53
Mod 4,Mod 4-Les 3,Mod 4-Les 3-Ite 8,N,Geometría elemental del plano,Los cuadriláteros (tipos y propiedades),Bibliografía geometría elemental del plano,supplement,51,24,,,,0.38,0.53
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 0,N,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Introducción a los tipos de magnitudes,lecture,16,14,11,,,0.22,0.68
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 1,N,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Mapa conceptual de la introducción a los tipos de magnitudes,supplement,16,14,,,,0.22,0.68
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 2,N,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Magnitud,quiz,16,14,11,,,0.22,0.68
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 3,N,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,¿Qué es una magnitud?,lecture,16,14,10,,,0.22,0.68
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 4,N,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,Mapa conceptual de los tipos de magnitudes,supplement,16,14,,,,0.22,0.68
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 5,N,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,El experimento de Arquímedes (actividad de aprendizaje),ungraded lti,16,14,,,1.00,0.22,0.68
Mod 5,Mod 5-Les 0,Mod 5-Les 0-Ite 6,N,Magnitudes y medidas. Medidas directas,¿Qué es una magnitud? Tipos de magnitudes,El lingote y la corona (actividad de aprendizaje),ungraded lti,16,14,,,1.00,0.22,0.68
Mod 5,Mod 5-Les 1,Mod 5-Les 1-Ite 0,N,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,Medida de magnitudes y unidades de medida,lecture,16,7,7,,,0.22,0.70
Mod 5,Mod 5-Les 1,Mod 5-Les 1-Ite 1,N,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,Mapa conceptual de los conceptos y procedimientos para la medida de magnitudes,supplement,16,7,,,,0.22,0.70
Mod 5,Mod 5-Les 1,Mod 5-Les 1-Ite 2,N,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,Rendimiento de combustible (actividad de aprendizaje),ungraded lti,16,7,,,1.00,0.22,0.70
Mod 5,Mod 5-Les 1,Mod 5-Les 1-Ite 3,N,Magnitudes y medidas. Medidas directas,Medida de magnitudes y unidades de medida: conceptos y procedimientos,El arca de Noé (actividad de aprendizaje),ungraded lti,16,7,,,1.00,0.22,0.70
Mod 5,Mod 5-Les 2,Mod 5-Les 2-Ite 0,N,Magnitudes y medidas. Medidas directas,Medida directa de magnitudes,¿Cómo mides la longitud de un objeto?,lecture,16,5,5,,,0.22,0.66
Mod 5,Mod 5-Les 2,Mod 5-Les 2-Ite 1,N,Magnitudes y medidas. Medidas directas,Medida directa de magnitudes,Mapa conceptual de la medida directa,supplement,16,5,,,,0.22,0.66
Mod 5,Mod 5-Les 2,Mod 5-Les 2-Ite 2,N,Magnitudes y medidas. Medidas directas,Medida directa de magnitudes,Cálculo de áreas (actividad de aprendizaje),ungraded lti,16,5,,,1.00,0.22,0.66
Mod 5,Mod 5-Les 3,Mod 5-Les 3-Ite 0,N,Magnitudes y medidas. Medidas directas,Estimación,Procesos de estimación,lecture,16,5,5,,,0.22,0.58
Mod 5,Mod 5-Les 3,Mod 5-Les 3-Ite 1,N,Magnitudes y medidas. Medidas directas,Estimación,Mapa conceptual de estimación,supplement,16,5,,,,0.22,0.58
Mod 5,Mod 5-Les 3,Mod 5-Les 3-Ite 2,N,Magnitudes y medidas. Medidas directas,Estimación,Logotipo (actividad de aprendizaje),ungraded lti,16,5,,,1.00,0.22,0.58
